id,num_walks,partition,blip1_dsg_spearman,blip1_dsg_ks_test,blip1_dsg_delta,fuyu_dsg_spearman,fuyu_dsg_ks_test,fuyu_dsg_delta,instruct_blip_dsg_spearman,instruct_blip_dsg_ks_test,instruct_blip_dsg_delta,llava-alt_dsg_spearman,llava-alt_dsg_ks_test,llava-alt_dsg_delta,llava_dsg_spearman,llava_dsg_ks_test,llava_dsg_delta,mplug_dsg_spearman,mplug_dsg_ks_test,mplug_dsg_delta,blip1_tifa_spearman,blip1_tifa_ks_test,blip1_tifa_delta,fuyu_tifa_spearman,fuyu_tifa_ks_test,fuyu_tifa_delta,instruct_blip_tifa_spearman,instruct_blip_tifa_ks_test,instruct_blip_tifa_delta,llava-alt_tifa_spearman,llava-alt_tifa_ks_test,llava-alt_tifa_delta,llava_tifa_spearman,llava_tifa_ks_test,llava_tifa_delta,mplug_tifa_spearman,mplug_tifa_ks_test,mplug_tifa_delta,alignscore_spearman,alignscore_ks_test,alignscore_delta,blipscore_spearman,blipscore_ks_test,blipscore_delta,clipscore_spearman,clipscore_ks_test,clipscore_delta,gpt4v_tifa_spearman,gpt4v_tifa_ks_test,gpt4v_tifa_delta,gpt4v_dsg_spearman,gpt4v_dsg_ks_test,gpt4v_dsg_delta
67,6,synth,0.8954288175971995,0.9058823529411764,0.4490196075529412,-0.0842814943363473,0.7058823529411765,0.22745098044705886,0.8710453874242902,0.788235294117647,0.4137254900588236,0.8856642909284619,0.8294117647058823,0.4058823528941176,0.8936684968639081,0.8941176470588235,0.4784313723058824,0.7822626970296028,0.788235294117647,0.3509803920470589,0.8860788836877957,0.8588235294117648,0.2919786095058824,0.8249980956110247,0.7294117647058823,0.17540106914117648,0.8806314695943706,0.9,0.26417112275294113,0.805706330385208,0.8323529411764706,0.31122994636470586,0.8643972234149083,0.8264705882352941,0.29839572175294116,0.8540295083037391,0.7999999999999999,0.27272727257647067,0.9045730333952978,0.9117647058823529,0.3309411764705882,0.38273121572451885,0.6941176470588237,0.09247058823529411,0.695574253000748,0.8588235294117647,0.2289411764705882,0.967463244485836,0.9470588235294118,0.2577540106,0.9288374839661749,0.9117647058823529,0.4431372547647059
68,4,synth,0.8894444444444445,0.8125,0.42500000000000004,-0.08440676280826545,0.7875,-0.0925,0.8886776820254929,0.75,0.45000000000000007,0.8283126756598197,0.71875,0.43124999999999997,0.8886776820254929,0.75,0.45000000000000007,0.5306427781928731,0.60625,0.27125,0.8894444444444445,0.8125,0.390625,-0.1928478865603172,0.56875,-0.125,0.8671845415920435,0.775,0.4125,0.8886776820254929,0.75,0.34375,0.8961706643213996,0.8125,0.34375,0.4116430698685151,0.59375,0.1328125,0.8594336942852474,0.9375,0.26125,-0.6838062786670854,0.85,-0.34568750000000004,0.5975272848892559,0.8125,0.08681250000000001,0.8025336872383879,0.7625,0.3625,0.9406098553244978,0.9375,0.45000000000000007
69,9,synth,0.9216309794788412,0.8955555555555557,0.48888888884888887,0.4831279219578361,0.7444444444444444,0.2925925924711111,0.949958882226587,0.9333333333333333,0.48296296289777785,0.9433562437671699,0.9,0.5007407406711112,0.9552392633210348,0.9555555555555556,0.4755555554755555,0.9426108248624054,0.92,0.45333333328,0.839723001022272,0.8644444444444446,0.3250793648177777,0.5217002682968616,0.6755555555555557,0.25777777763111115,0.8800832004758031,0.8622222222222221,0.2958730155822222,0.8434029028255919,0.8733333333333334,0.4196825395066667,0.8649190117776464,0.92,0.3561904760044444,0.8197706712271905,0.8422222222222223,0.33015873005333335,0.8937576388665808,1.0,0.32435555555555556,-0.09516451855165017,0.6933333333333332,-0.0319111111111111,0.8867979121635521,0.9866666666666667,0.31848888888888893,0.7871358105982751,0.8933333333333334,0.2514285712533334,0.8605581718999159,0.7599999999999999,0.28000000008000003
70,6,synth,0.7520403266128567,0.8999999999999999,0.4051948049636364,0.7742654189007206,0.8318181818181819,0.3558441555454545,0.5669002877601501,0.7090909090909091,0.36623376605454555,0.837392413683025,0.75,0.38311688286363643,0.38919711866400236,0.5636363636363636,0.11168831170909094,0.818042831400516,0.7227272727272728,0.41298701276363636,0.7698518725079854,0.9181818181818181,0.16666666663636362,0.7562682262520312,0.8181818181818182,0.16590909096363637,0.8049617490019236,0.8772727272727271,0.21060606049090905,0.6900055247460314,0.859090909090909,0.22499999993636363,0.6916644466375488,0.7681818181818181,0.2628787877363637,0.7487894407838893,0.7545454545454546,0.18106060588181822,0.8805390735056228,1.0,0.2465454545454545,-0.3022405173953791,0.8363636363636364,-0.17445454545454545,0.834876526268906,0.9363636363636364,0.1561818181818182,0.8619820776412713,0.9136363636363637,0.2075757574181818,0.8456376368727536,0.8772727272727273,0.3792207789272727
71,4,synth,0.784416750483861,0.7833333333333333,0.5944444443,0.0,0.0,0.0,0.9180212052873833,0.95,0.6222222217333333,0.9668995324035418,1.0,0.6666666661666667,1.0,1.0,0.583333333,0.7584619151831237,0.6666666666666666,0.4722222220000001,0.801693168491069,0.8333333333333333,0.47037037039999996,0.24645747673062463,0.7833333333333333,0.14814814850000002,0.8645425785750379,0.95,0.3481481484666667,0.7931954380413344,0.8666666666666667,0.34074074123333337,0.9175625897267844,1.0,0.4777777783,0.578136009158646,0.6666666666666666,0.3555555557,0.8056617790541126,1.0,0.29366666666666663,0.04825941173012861,0.7666666666666667,-0.059666666666666646,0.7915149504709147,0.95,0.3036666666666667,0.8838574464676547,0.8666666666666667,0.22962962940000006,0.9653237601669348,1.0,0.6499999999
72,8,synth,0.8224856119912518,0.8916666666666667,0.3333333333333333,0.5297864169210688,0.5805555555555555,0.26666666666666666,0.961044383178782,0.8958333333333334,0.3333333333333333,0.9633558035957435,0.9833333333333334,0.39999999999999997,0.9874541495635619,1.0,0.4133333333333334,0.9484904230183345,0.9666666666666667,0.4000000000000001,0.9174767161083878,0.9666666666666668,0.3,0.49386114047674107,0.5777777777777777,0.10000000000000002,0.9368841139060663,0.938888888888889,0.2466666666666667,0.9422570321543241,0.9833333333333334,0.30666666666666664,0.9464918684174164,0.9583333333333334,0.3066666666666667,0.895650259924405,0.9333333333333336,0.26,0.7987435859517685,0.8916666666666667,0.22866666666666666,0.04782634117660618,0.725,0.013333333333333327,0.7559935190316345,0.8708333333333335,0.1526666666666667,0.9564663064630519,0.9583333333333334,0.20000000000000004,0.8449786129471571,0.9166666666666666,0.39999999999999997
73,18,synth,0.984380396118556,1.0,0.4968253967809524,0.24443018238604847,0.6571428571428571,-0.06349206345714285,0.9182055104922571,0.9714285714285713,0.4333333334190476,0.9033522319707172,0.9047619047619049,0.4476190477047619,0.984380396118556,1.0,0.4968253967809524,0.7595593997431798,0.7809523809523808,0.33333333341904775,0.974723574562042,0.980952380952381,0.42619047619047623,0.02084240988725222,0.6761904761904761,-0.06428571428571431,0.9213525941270246,0.9333333333333333,0.3666666666666667,0.8955654023643789,0.8952380952380954,0.3619047619047619,0.9304939030777593,0.9333333333333333,0.36190476190476195,0.7668127135265428,0.7047619047619048,0.25238095238095243,0.8971649113200156,0.980952380952381,0.2714285714285714,0.3447748437175122,0.6761904761904761,0.14447619047619048,0.8245971156322811,0.9142857142857144,0.19314285714285712,0.8534392364694222,0.8476190476190476,0.32857142857142857,0.8965824147684559,0.9238095238095239,0.4476190475238096
74,8,synth,0.8215064364196788,0.9166666666666666,0.46666666666666673,0.3968175504881789,0.47500000000000003,0.14666666666666667,0.8013828377428872,0.9166666666666669,0.3333333333333333,0.49714445620512054,0.8250000000000001,0.32,0.9562357468412237,0.9833333333333334,0.3866666666666667,0.74306286381915,0.8583333333333334,0.3666666666666667,0.8942942934476861,0.9249999999999999,0.4124999999999999,0.6304868307088605,0.6166666666666666,0.10833333333333335,0.7594905641573094,0.8833333333333333,0.31666666666666665,0.7114612776196045,0.8750000000000001,0.33749999999999997,0.8275806621112094,0.8916666666666667,0.3208333333333333,0.8750235816406446,0.9500000000000001,0.3,0.8423592025856864,0.9500000000000001,0.2233333333333333,-0.6472788803875917,0.8333333333333334,-0.25133333333333335,0.7522193505620182,0.9166666666666666,0.17600000000000005,0.33034520469434536,0.8333333333333335,0.1166666666666667,0.5058311833887397,0.8333333333333334,0.2533333333333334
75,6,synth,0.9861158136565611,1.0,0.5000000001666667,0.43073816351868033,0.8333333333333334,0.05238095243333335,1.0,1.0,0.5714285716666666,0.7083380358787834,0.6666666666666666,0.380952381,0.9084090641494201,1.0,0.5190476190666666,0.9722316273131223,1.0,0.5,0.5582798947598143,0.75,0.2272727271666667,0.6549536265285013,0.6833333333333332,0.16969696936666664,0.9358820142319435,1.0,0.31515151513333334,0.5347822292441761,0.7166666666666667,0.3212121211999999,0.7022114892570683,0.7999999999999999,0.35454545456666664,0.8085512399579695,0.8333333333333334,0.33333333333333326,0.8224195576611615,1.0,0.23166666666666666,-0.4284811373133606,0.7333333333333334,-0.08566666666666667,0.8323329063102431,1.0,0.18000000000000002,0.9358820142319435,1.0,0.23030303019999998,0.9435928871702366,1.0,0.5571428573666667
76,4,synth,0.9555686534725721,1.0,0.562500000125,-0.33578264568430677,0.725,-0.1708333335,1.0,1.0,0.5833333334999999,0.8873899363980501,1.0,0.4666666667,0.9423361500647555,1.0,0.5666666668,1.0,1.0,0.5833333334999999,0.8979048035373275,1.0,0.37187499999999996,0.6987886535869516,0.8875,0.35,0.9230584170783321,1.0,0.4125,0.8646936122091406,1.0,0.36250000000000004,0.8492238956102153,0.95,0.22812500000000002,0.8826209685234351,1.0,0.309375,0.8048561951134002,1.0,0.17375000000000002,0.12400660737410353,0.6875,0.04299999999999998,0.8054969794642118,1.0,0.19425000000000006,0.9423361500647555,1.0,0.2375,0.9423361500647555,1.0,0.5666666668
77,2,synth,0.9448442559013905,1.0,0.6699999999999999,0.8879505909697936,0.9,0.53,0.9343480871666754,1.0,0.71,0.9343480871666754,1.0,0.5900000000000001,0.9448442559013905,1.0,0.6300000000000001,0.9253805117315019,1.0,0.6399999999999999,0.9128709291752768,1.0,0.4999999999999999,0.6988602779060681,0.55,0.24,0.9109465065162117,1.0,0.59,0.8541723920989244,0.875,0.51,0.8778753496775757,0.9,0.42000000000000004,0.7203602702251971,0.675,0.33,0.8678409786315557,1.0,0.5585,0.17320508075688773,0.45,0.09300000000000003,0.8696565534786728,1.0,0.4505,0.9355928883375932,1.0,0.48,0.9448442559013905,1.0,0.6300000000000001
78,9,synth,0.8777647300337831,0.8931818181818183,0.40090909090909094,0.7401787007938742,0.8181818181818183,0.2243181818181818,0.840823852532818,0.8863636363636364,0.4163636363636364,0.8864293538365903,0.8454545454545456,0.43818181818181823,0.8899108943829449,0.8568181818181819,0.4115909090909092,0.8991845942800822,0.881818181818182,0.40340909090909105,0.8380804173090638,0.8181818181818182,0.34545454527045455,0.8120752087885038,0.7727272727272729,0.20757575746363643,0.8565945782587049,0.8454545454545453,0.3734848483681818,0.9191366022673579,0.8681818181818184,0.39280303017954554,0.8983912346024734,0.8863636363636364,0.3928030300886363,0.9182305664561189,0.8590909090909092,0.34924242421363644,0.922440956141387,0.8977272727272729,0.3561136363636363,-0.1305438878724078,0.6431818181818182,-0.053727272727272735,0.843931817369577,0.8636363636363638,0.23829545454545462,0.8986717808620318,0.8681818181818183,0.3962121210045455,0.8908582934215631,0.8863636363636366,0.41113636363636363
79,9,synth,0.9559573161000315,0.9466666666666667,0.4441666666666667,0.7117451425279807,0.7100000000000001,0.30250000000000005,0.9713043986403278,0.9600000000000001,0.4466666666666666,0.934255686575038,0.92,0.37916666666666665,0.8974117028317093,0.9066666666666666,0.38250000000000006,0.9610034792948202,0.9333333333333333,0.4375,0.9377068794025937,0.9600000000000002,0.3416666666666667,0.31855358752138224,0.6166666666666667,0.07249999999999998,0.9242882717984456,0.92,0.3549999999999999,0.8559718312318365,0.88,0.3425000000000001,0.8407865811363934,0.8133333333333334,0.28750000000000003,0.8831209897500656,0.8666666666666668,0.24166666666666667,0.9165293460142616,0.9733333333333333,0.24620000000000003,-0.5437513890062323,0.8266666666666667,-0.2782666666666667,0.9067519144577262,0.9866666666666667,0.2640666666666666,0.9702441539553199,0.9866666666666667,0.2641666666666667,0.9562702079808979,0.9600000000000001,0.4174999999999999
80,1,synth,1.0,1.0,1.0,0.9343531843023135,1.0,0.5833333333333334,1.0,1.0,1.0,0.9710083124552245,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.9574271077563381,1.0,0.6388888891666666,0.8971499589146109,1.0,0.4444444445333333,1.0,1.0,0.666666667,1.0,1.0,0.666666667,1.0,1.0,0.666666667,0.9710083124552245,1.0,0.6333333336,0.8740073734751262,1.0,0.5286666666666667,0.692820323027551,0.8333333333333334,0.5383333333333333,0.8699889274841112,1.0,0.5509999999999999,0.9574271077563381,1.0,0.6388888891666666,0.9574271077563381,1.0,0.9583333333333334
81,2,synth,0.5,0.5,0.5,-0.5,0.5,-0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.1,-0.5000000000000001,0.5,-0.10000000000000009,-1.0,1.0,-0.20000000000000007,-1.0,1.0,-0.20000000000000007,-0.5000000000000001,0.5,-0.10000000000000009,0.0,1.0,0.10499999999999995,0.0,0.5,0.27,0.0,0.5,0.030000000000000027,0.5,0.5,0.09999999999999998,0.8660254037844387,1.0,0.9
82,6,synth,0.9383879386862581,0.9636363636363636,0.5927272727272729,0.8513548009560185,0.7939393939393938,0.5066666666666667,1.0,1.0,0.5636363636363637,0.9941723962773708,1.0,0.5709090909090909,1.0,1.0,0.5636363636363637,0.9714385895586372,0.9848484848484849,0.5557575757575758,0.9425544948235172,0.9454545454545453,0.49090909061818183,0.9456703044017766,0.9515151515151516,0.34242424198484855,0.9970314902306093,1.0,0.4363636359818182,0.9675191780244385,0.8727272727272727,0.26493506492727276,0.9867203036544329,1.0,0.4103896101454545,0.9611936594571159,0.8909090909090908,0.3272727271636363,0.9325025726010577,1.0,0.36303030303030304,0.4141281295964266,0.6181818181818182,0.08712121212121207,0.8906549978638671,0.9303030303030305,0.33012121212121215,0.9859311835913556,0.9818181818181819,0.31688311674545466,1.0,1.0,0.5636363636363637
83,2,synth,0.9270248108869578,1.0,0.75,0.8953802205448358,0.9166666666666667,0.75,0.9574271077563381,1.0,0.6666666666666666,1.0,1.0,0.875,1.0,1.0,0.875,0.9855041562276121,1.0,0.825,0.978713553878169,1.0,0.45,0.8371255996027078,0.8333333333333334,0.25833333333333336,0.8003199771200006,0.8333333333333333,0.31666666666666665,0.8833003507345126,0.9,0.5166666666666666,0.9446591120262159,1.0,0.5166666666666666,0.9446591120262159,1.0,0.49166666666666664,0.8874642885332785,1.0,0.343,0.2893334595879615,0.55,0.15333333333333332,0.8709900668146294,1.0,0.3366666666666667,0.4628824757428078,0.45,0.17500000000000002,0.7055500319010742,0.8333333333333334,0.5833333333333334
84,4,synth,0.9497690832018225,0.9263157894736843,0.3850877192526316,0.5343081024783596,0.5192982456140353,0.21096491231052625,0.9981056929443481,1.0,0.41052631566315795,0.9524647899318418,0.9526315789473685,0.3982456139368421,0.9898272110321946,0.9789473684210527,0.41578947356842105,0.9638892259368113,0.9026315789473686,0.3618421051026316,0.8871138757270361,0.8543859649122808,0.21644736842105267,0.7591768994660134,0.7035087719298245,0.15953947368421048,0.9000653861027956,0.9315789473684212,0.2990131578947368,0.9056766670826945,0.9228070175438597,0.23421052631578948,0.9389997845605279,0.8543859649122806,0.21250000000000002,0.7411792096438177,0.662280701754386,0.1328947368421053,0.9648784362356534,0.9508771929824563,0.27826315789473677,-0.1814229955937179,0.7438596491228071,-0.09952631578947368,0.9605507240465185,0.9438596491228072,0.17639473684210524,0.9474866074522322,0.8421052631578947,0.1717105263157895,0.9656870408897857,0.887719298245614,0.3978070174710527
85,9,synth,0.9410016122752176,0.9083333333333333,0.43333333333333335,0.7620847127693929,0.7888888888888886,0.2766666666666668,0.9849033766992142,0.9444444444444444,0.42,0.9810425909198235,0.9277777777777777,0.42999999999999994,0.9780771887728302,0.961111111111111,0.4033333333333333,0.9144560208045318,0.8366666666666668,0.3933333333333335,0.929430262741342,0.8105555555555556,0.25555555546666664,0.08733697488310892,0.6366666666666667,-0.025000000133333318,0.9269273002215367,0.8683333333333334,0.27222222236666666,0.9502158946977072,0.8450000000000001,0.33611111116666664,0.9518755291323918,0.8666666666666667,0.3305555557333333,0.8711205214156432,0.8105555555555557,0.3194444445666667,0.8698989502390225,0.9583333333333334,0.21700000000000003,-0.3764289251402137,0.7872222222222224,-0.24233333333333335,0.839162431906491,0.9888888888888889,0.21266666666666662,0.8913684015346722,0.86,0.2111111111333333,0.9566113174894123,0.9194444444444444,0.41000000000000003
86,36,synth,0.9483123627152926,0.958139534883721,0.416168327631008,0.1169556102633988,0.3953488372093023,0.1013289036162791,0.9224285332133617,0.9174418604651163,0.3862679953751939,0.9396213637139824,0.9313953488372092,0.45431893672093043,0.6666215184546135,0.6709302325581395,0.29235880394961244,0.9240257421256336,0.8968992248062017,0.4148394239461241,0.9098226842040352,0.8593023255813953,0.23146582079031006,0.8011963119127268,0.8186046511627908,0.19619450285581408,0.9320156575404207,0.8930232558139535,0.30073995736627895,0.8445177962752032,0.8705426356589148,0.2365045803085271,0.8872990516341764,0.8662790697674418,0.23396758252713187,0.8810934091194275,0.8375968992248062,0.2568005634968993,0.8957395744344926,0.9352713178294574,0.2275271317829458,0.19786052374300375,0.7294573643410854,0.0884031007751938,0.8552779454684859,0.905813953488372,0.21677519379844956,0.962932110036301,0.9081395348837209,0.22484143762441872,0.9116111289651404,0.9116279069767442,0.4073089699255815
87,1,synth,0.0,0.0,0.0,-1.0,1.0,-0.8,1.0,1.0,0.6,0.0,0.0,0.0,0.7071067811865476,1.0,0.5199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7745966692414834,1.0,0.15000000000000002,-0.20000000000000007,0.2,-0.025000000000000022,0.7745966692414834,1.0,0.22499999999999998,0.7071067811865476,1.0,0.32499999999999996,0.632455532033676,0.8,0.09999999999999998,0.674199862463242,1.0,0.17999999999999994,-0.39279220242478635,0.8,-0.11000000000000004,0.39279220242478635,0.8,0.03400000000000014,1.0,1.0,0.125,0.7745966692414834,1.0,0.5199999999999999
88,2,synth,0.8246795386499496,0.9,0.5999999998999999,0.04098817601534933,0.16666666666666669,0.033333333333333354,0.18466113522033806,0.5,0.30000000000000004,0.7104413457159019,0.8,0.5333333332999999,0.7104413457159019,0.8,0.5333333332999999,0.4434683945163475,0.55,0.28333333329999993,0.7539233704875611,0.8,0.19999999999999996,0.41152702899225985,0.43333333333333335,0.15833333333333335,0.017089942569099955,0.5,0.025000000000000022,0.5756038601690775,0.6,0.15000000000000002,0.5756038601690775,0.6,0.15000000000000002,0.42518058426664423,0.4,0.09999999999999998,0.6494300153722494,0.8333333333333333,0.10500000000000004,0.6023646475860356,0.8,0.18450000000000003,0.46045287192144974,0.6000000000000001,0.05350000000000002,0.0,0.0,0.0,0.4164490843538985,0.6000000000000001,0.3333333333
89,6,synth,0.7932827413044052,0.7818181818181817,0.21515151527878784,0.42493215247525684,0.5878787878787879,0.1575757575909091,0.8728800497413084,0.7878787878787878,0.23232323245454545,0.8611235127426596,0.7636363636363636,0.39090909106060606,0.9375982409338852,0.8606060606060606,0.45959595958181815,0.5953691371524956,0.6666666666666666,0.16565656567878784,0.8391962785386143,0.7393939393939394,0.16477272727272724,0.13246769828198454,0.42121212121212115,0.034090909090909116,0.9191736070455095,0.8242424242424242,0.24393939393939393,0.8344350957772061,0.7848484848484848,0.24659090909090908,0.9165980426165825,0.9212121212121214,0.2712121212121212,0.6270787311250149,0.6212121212121212,0.1102272727272727,0.8203141339641996,0.9666666666666667,0.16081818181818178,-0.6067182451662209,0.6848484848484848,-0.18548484848484853,0.7895332196519064,0.8787878787878788,0.11178787878787878,0.9390232852697115,0.8272727272727273,0.19772727272727272,0.9640304639577204,0.8727272727272727,0.4434343434242425
90,12,synth,0.9678018582873951,0.9789473684210527,0.44999999999999984,0.7713944139957822,0.8526315789473684,0.3605263157894737,1.0,1.0,0.4605263157894737,0.8716116692136496,0.9263157894736843,0.33815789473684205,0.8701042045740348,0.8947368421052632,0.3013157894736842,0.8817451322277328,0.9684210526315791,0.4355263157894737,0.9169134532167138,0.9368421052631579,0.35657894736842105,0.050440495146559856,0.6684210526315791,0.014473684210526326,0.9365239077542686,0.9578947368421052,0.42368421052631583,0.9141315644786295,0.9157894736842105,0.3434210526315789,0.9100300855681835,0.9473684210526315,0.3802631578947368,0.959115705307495,0.9789473684210527,0.35,0.9025048042458452,1.0,0.2645263157894736,-0.44416567968051396,0.8315789473684211,-0.2329473684210526,0.9019576012270265,1.0,0.26010526315789473,0.9928442388934227,1.0,0.21842105263157896,0.9928442388934227,1.0,0.3118421052631579
91,1,synth,0.8885233166386386,1.0,0.5,0.20701966780270628,0.2,0.04999999999999999,0.7723727293396129,0.8,0.37,0.7371541402007413,0.6,0.39,0.7302967433402214,0.6,0.3,0.8032015583667849,0.8,0.3400000000000001,0.6390096504226938,0.55,0.29,0.5499999999999999,0.55,0.1100000000000001,0.7745966692414834,0.8,0.20000000000000007,0.7406560798180412,0.6,0.3400000000000001,0.7302967433402214,0.6,0.26,0.8104053040033468,0.8,0.3800000000000001,0.8696565534786728,1.0,0.2805000000000001,-0.3464101615137754,0.55,-0.03649999999999992,0.7826908981308054,0.8,0.256,0.7745966692414834,0.8,0.2800000000000001,0.7996709849747746,0.8,0.45999999999999996
92,2,synth,1.0,1.0,0.7,0.8530984081443773,0.8333333333333333,0.4066666666666666,0.9759000729485332,1.0,0.5666666666666667,0.9629100498862757,1.0,0.6200000000000001,0.9759000729485332,1.0,0.6333333333333332,0.9759000729485332,1.0,0.6333333333333332,0.9472135954999579,1.0,0.575,0.7838364603629248,0.7333333333333334,0.2916666666666667,0.9264790461277812,1.0,0.4666666666666666,0.9472135954999579,1.0,0.575,0.9759000729485332,1.0,0.5416666666666666,0.9759000729485332,1.0,0.5416666666666666,0.8502765887484092,1.0,0.22499999999999987,0.283425529582803,0.6666666666666666,0.2593333333333333,0.8528146123330025,1.0,0.2636666666666666,0.9759000729485332,1.0,0.45833333333333337,0.9759000729485332,1.0,0.5666666666666667
93,6,synth,0.5413426180787918,0.6727272727272727,0.24000000000000002,0.7256021546879329,0.6636363636363636,0.18545454545454546,0.8364576689368538,0.818181818181818,0.3281818181818182,0.8095591615288061,0.8727272727272727,0.30909090909090914,0.9234446268929027,0.890909090909091,0.2163636363636363,0.8626624990830922,0.8727272727272727,0.41090909090909106,0.8157018882368722,0.7454545454545454,0.2845454545454546,0.4837641102962334,0.45909090909090905,0.11,0.8011757744274486,0.7818181818181817,0.22181818181818186,0.8518861174529783,0.6909090909090909,0.2509090909090909,0.8191629454250562,0.6499999999999999,0.19727272727272727,0.7962198114564918,0.8545454545454544,0.33636363636363636,0.8066818794499584,0.9000000000000002,0.15909090909090906,-0.19389976602052142,0.759090909090909,-0.02822727272727271,0.8365881495263845,0.890909090909091,0.1248636363636363,0.8699220946765251,0.8454545454545456,0.23363636363636367,0.8810437497584445,0.8863636363636364,0.42454545454545456
94,9,synth,0.9800001243772655,0.9133333333333336,0.4451851849955556,0.2063955382962747,0.5066666666666667,0.09777777786666667,0.9545999266298298,0.9066666666666666,0.4118518517377778,0.9597528683876301,0.8911111111111111,0.45629629622222223,0.888481373975868,0.9022222222222223,0.40888888868000006,0.9341050085518547,0.7788888888888889,0.37185185197333326,0.921141148486409,0.8922222222222221,0.36825396796,0.21926123450502624,0.43111111111111117,0.06349206352444448,0.9595114985430816,0.9100000000000001,0.3346031742311111,0.8737502649020512,0.8133333333333334,0.35365079343111105,0.7596667080646831,0.84,0.23301587256888895,0.8239807402786034,0.7011111111111111,0.23428571416444438,0.8671251394034888,0.9144444444444446,0.2189333333333333,-0.478621305740293,0.7644444444444446,-0.33280000000000004,0.9127397476663874,0.92,0.18377777777777782,0.9909922684103634,0.9666666666666667,0.25079365064444453,0.9911826759508925,0.9866666666666667,0.5022222219911111
95,9,synth,0.9718837277421903,1.0,0.3980952376933333,0.7655098564317754,0.68,0.33904761882666673,0.9624079646705851,0.9333333333333333,0.4152380949066667,0.9744696557079907,1.0,0.3904761900666667,0.9728881369079053,1.0,0.34476190436,0.976682804601843,1.0,0.41523809488,0.9658282353625685,0.8966666666666666,0.2761904757866667,0.6344211223708441,0.6622222222222223,0.11619047622666669,0.8293494424406237,0.7633333333333333,0.17523809481333338,0.9826580360533502,0.9733333333333334,0.33142857101333334,0.9780049708701976,0.9466666666666668,0.3409523805466667,0.837279396247971,0.7666666666666667,0.25333333301333333,0.8838615280502052,0.9266666666666666,0.2596,0.1552437188248373,0.5133333333333333,0.12240000000000002,0.9425102405970728,1.0,0.33106666666666673,0.9493946879523159,0.9644444444444444,0.2285714285333334,0.9794179595497178,1.0,0.3999999996
96,6,synth,0.8899355010191862,0.8060606060606061,0.3757575757575758,0.8411991675789317,0.7075757575757575,0.3187878787878788,0.9235283413391431,0.8939393939393938,0.4121212121212121,0.9105127520062765,0.8636363636363636,0.48000000000000004,0.8894248049829778,0.8151515151515152,0.47878787878787876,0.8385390952568463,0.8045454545454546,0.4172727272727274,0.9266440766171339,0.8848484848484848,0.33292011010303035,0.6761000537980896,0.7181818181818181,0.20041322268636366,0.8865936107177994,0.8651515151515151,0.30936639113939396,0.9243805337846867,0.9151515151515153,0.3655647380575758,0.9182369611930273,0.8651515151515152,0.32561983450454535,0.8095088715746419,0.8681818181818183,0.2979338842954545,0.7692584977694675,0.9242424242424242,0.1950757575757576,-0.39803604097203243,0.8121212121212121,-0.4640909090909091,0.868908563900495,0.9060606060606061,0.22707575757575757,0.9005635711063608,0.8727272727272727,0.16776859520909088,0.8884593301735347,0.7363636363636363,0.3466666666666666
97,2,synth,1.0,1.0,0.625,0.6530910945353018,0.75,0.3583333333333334,1.0,1.0,0.625,0.7358090359187794,0.8333333333333334,0.5,0.7436902811724764,0.8333333333333334,0.525,0.7358090359187794,0.8333333333333334,0.5,0.978713553878169,1.0,0.66,0.7794333453665431,0.7333333333333334,0.33333333333333337,1.0,1.0,0.5,0.9082849398399787,0.9166666666666667,0.5733333333333333,0.8953802205448358,0.9166666666666667,0.43333333333333324,0.86455424958476,0.9166666666666667,0.5333333333333332,0.8760375907831331,1.0,0.3226666666666667,0.2596759561367019,0.55,0.16699999999999998,0.8680003787638845,1.0,0.30033333333333345,1.0,1.0,0.39999999999999997,0.9855041562276121,1.0,0.65
98,6,synth,0.7916424477100069,0.9230769230769231,0.4167832163846154,0.9244573116596705,0.9846153846153847,0.5762237759692307,0.7675211093598818,0.8461538461538461,0.20279720292307693,0.80570967508772,0.9076923076923078,0.3412587407384615,0.6525654589298338,0.7846153846153847,0.19440559459999993,0.5201055981244495,0.7538461538461537,0.28811188800000004,0.8088712236427757,0.8615384615384615,0.2589743592307692,0.6433420138089203,0.8153846153846154,0.18205128201538465,0.0385961559164265,0.3692307692307693,-0.003846153907692312,0.5213203908393395,0.6769230769230768,0.16282051287692306,0.5957492198585946,0.7384615384615384,0.12435897443076921,0.6727727205945987,0.8153846153846155,0.24487179495384614,0.8109187025797445,0.9384615384615386,0.21492307692307697,0.08217740796161145,0.846153846153846,0.028769230769230793,0.8084383359834184,0.9384615384615385,0.23107692307692307,0.5188591967195899,0.7692307692307693,0.08205128213846152,0.7334990483378947,0.846153846153846,0.2895104892615385
