id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,blipscore,clipscore
84,32,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.625,0.375,0.5,0.5,0.5,0.75,0.29,0.84,0.25
84,33,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.375,0.125,0.25,0.5,0.375,0.5,0.11,0.37,0.19
84,34,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.375,0.375,0.125,0.5,0.5,0.5,0.16,0.48,0.25
85,,1.0,0.8,1.0,0.9,0.9,0.9,0.8333333333333334,0.3333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.8,-0.34,0.82
85,1,1.0,0.6,1.0,0.9,0.9,0.9,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.76,0.08,0.71
85,2,1.0,0.6,0.9,1.0,1.0,1.0,0.75,0.3333333333333333,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.78,0.05,0.72
85,3,1.0,0.5,0.8,0.8,0.8,0.8,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.67,-0.38,0.6
85,4,0.7,0.1,0.8,0.8,0.8,0.8,0.5,0.1666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.5,0.65,-0.49,0.58
85,5,0.8,0.4,0.8,0.8,0.8,0.8,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.71,0.0,0.68
85,6,0.8,0.5,0.8,0.8,0.8,0.8,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,-0.3,0.52
85,7,0.5,0.2,0.5,0.4,0.4,0.4,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.3333333333333333,0.4,0.23,0.36
85,8,0.7,0.1,0.4,0.4,0.4,0.4,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.32,-0.17,0.27
85,9,0.3,0.2,0.3,0.3,0.3,0.3,0.25,0.1666666666666666,0.25,0.25,0.25,0.4166666666666667,0.35,-0.18,0.32
85,10,0.3,0.4,0.3,0.3,0.3,0.3,0.3333333333333333,0.25,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.35,0.39,0.27
85,11,0.4,0.1,0.3,0.3,0.3,0.3,0.4166666666666667,0.1666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.31,0.03,0.27
85,12,0.5,0.2,0.5,0.5,0.5,0.5,0.4166666666666667,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.44,-0.24,0.4
85,13,0.5,0.1,0.5,0.5,0.5,0.5,0.3333333333333333,0.25,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.34,0.04,0.26
85,14,0.5,0.0,0.5,0.5,0.5,0.5,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.43,-0.71,0.29
85,15,0.6,0.1,0.5,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.43,-1.01,0.39
85,16,0.5,0.0,0.5,0.5,0.5,0.5,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.38,0.17,0.43
85,17,0.2,0.1,0.2,0.2,0.2,0.2,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.0833333333333333,0.39,0.65,0.46
85,18,0.3,0.1,0.3,0.2,0.2,0.2,0.3333333333333333,0.5,0.3333333333333333,0.25,0.25,0.4166666666666667,0.47,0.12,0.49
85,19,0.3,0.2,0.3,0.3,0.3,0.3,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.3333333333333333,0.5,0.19,0.11,0.12
85,20,0.3,0.4,0.3,0.3,0.3,0.3,0.3333333333333333,0.25,0.25,0.1666666666666666,0.1666666666666666,0.25,0.27,-0.47,0.2
85,21,0.2,0.0,0.2,0.2,0.2,0.2,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.14,0.44,0.06
85,22,0.2,0.3,0.2,0.2,0.2,0.2,0.25,0.4166666666666667,0.3333333333333333,0.25,0.25,0.3333333333333333,0.63,0.31,0.63
85,23,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.5833333333333334,0.25,0.25,0.25,0.5,0.52,0.22,0.49
85,24,0.2,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.53,0.12,0.5
86,,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,0.7272727272727273,0.6363636363636364,0.9090909090909092,1.0,0.8181818181818182,0.9090909090909092,0.76,0.28,0.68
86,1,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.71,0.93,0.67
86,2,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.8181818181818182,0.8181818181818182,0.9090909090909092,0.8,0.06,0.7
86,3,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.71,0.62,0.65
86,4,0.7142857142857143,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5454545454545454,0.6363636363636364,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.79,0.62,0.84
86,5,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.7,0.61,0.7
86,6,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.74,0.38,0.53
86,7,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.4545454545454545,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.4545454545454545,0.7272727272727273,0.66,-0.15,0.61
86,8,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.3636363636363636,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.57,0.43,0.45
86,9,0.4285714285714285,0.8571428571428571,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.55,0.55,0.38
86,10,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.4545454545454545,0.7272727272727273,0.54,0.67,0.48
86,11,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5,0.8,0.52
86,12,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.0,0.0,0.0,0.4545454545454545,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.48,0.38,0.42
86,13,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.3636363636363636,0.5454545454545454,0.4545454545454545,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.46,0.54,0.46
86,14,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.6363636363636364,0.37,0.53,0.47
86,15,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.3636363636363636,0.1818181818181818,0.5454545454545454,0.3636363636363636,0.5454545454545454,0.3636363636363636,0.46,0.43,0.45
86,16,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2727272727272727,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.48,0.49,0.44
86,17,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.4545454545454545,0.6363636363636364,0.7272727272727273,0.56,0.75,0.5
86,18,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.5454545454545454,0.4545454545454545,0.41,0.34,0.5
86,19,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.42,-0.24,0.42
86,20,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2727272727272727,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.44,0.13,0.36
86,21,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.32,0.58,0.19
86,22,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.3,0.22,0.18
86,23,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.27,0.98,0.18
86,24,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.3636363636363636,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.28,0.53,0.2
86,25,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.2727272727272727,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.37,0.48,0.41
86,26,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.24,-0.11,0.05
86,27,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.24,0.54,0.21
86,28,0.0,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.5454545454545454,0.17,-0.01,0.12
86,29,0.0,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.5454545454545454,0.36,0.17,0.23
86,30,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4,-0.8,0.36
86,31,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.4545454545454545,0.3636363636363636,0.43,-0.35,0.21
86,32,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.3636363636363636,0.2727272727272727,0.43,-0.13,0.34
86,33,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.4545454545454545,0.3636363636363636,0.5454545454545454,0.46,-0.42,0.38
86,34,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.4545454545454545,0.5,-0.17,0.49
87,,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,0.76,-0.83,0.66
87,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,0.875,0.75,-0.36,0.6
87,2,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.625,0.875,1.0,0.875,1.0,0.75,-0.49,0.65
87,3,1.0,0.2,1.0,0.8,0.8,0.8,1.0,0.75,1.0,1.0,1.0,1.0,0.76,-0.44,0.58
87,4,1.0,0.2,1.0,0.8,0.8,0.8,1.0,0.625,1.0,0.875,1.0,1.0,0.68,-0.58,0.53
87,5,1.0,1.0,0.4,0.4,0.4,0.4,1.0,0.5,1.0,0.75,0.625,0.875,0.56,-0.43,0.57
88,,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.75,0.75,0.75,0.61,0.37,0.45
88,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.61,0.09,0.54
88,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,0.68,0.23,0.55
88,3,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.75,0.75,0.75,0.62,0.35,0.48
88,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.68,0.37,0.51
88,5,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,1.0,0.75,0.75,0.75,0.59,0.08,0.36
88,6,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,1.0,0.75,0.75,0.75,0.63,-0.13,0.39
88,7,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,0.75,0.75,0.75,0.55,-0.01,0.45
88,8,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.51,0.28,0.53
88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.45,0.15,0.48
89,,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.875,0.75,1.0,1.0,0.875,0.875,0.75,-0.51,0.65
89,1,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.875,0.25,1.0,1.0,0.875,1.0,0.71,-0.44,0.58
89,2,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.875,1.0,0.875,0.72,-0.55,0.55
89,3,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.875,0.875,1.0,0.72,-0.47,0.55
89,4,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.875,0.875,0.72,-0.52,0.56
89,5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.625,0.875,1.0,1.0,1.0,0.71,-0.82,0.64
89,6,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.625,0.625,0.375,0.75,0.61,-0.49,0.47
89,7,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.625,0.625,0.75,0.625,0.6,0.02,0.5
89,8,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.625,0.375,0.625,0.75,0.75,0.625,0.61,-0.31,0.46
89,9,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.875,0.75,1.0,0.73,-0.59,0.62
89,10,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.875,0.75,0.75,0.42,-0.22,0.41
89,11,0.5,0.1666666666666666,0.5,0.5,0.5,0.5,0.625,0.5,0.625,0.75,0.75,0.75,0.35,0.27,0.28
89,12,0.5,0.1666666666666666,0.5,1.0,1.0,1.0,0.625,0.5,0.625,1.0,0.625,0.5,0.43,0.08,0.37
89,13,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.625,0.75,0.625,0.875,0.75,0.75,0.43,-0.36,0.33
89,14,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.625,0.625,0.625,1.0,0.75,0.875,0.47,-0.21,0.38
89,15,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.625,0.5,0.25,0.875,0.54,-0.1,0.49
89,16,1.0,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.625,0.5,0.375,0.5,0.75,0.61,-0.18,0.47
89,17,0.8333333333333334,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.625,0.5,0.625,0.625,0.5,0.625,0.56,-0.19,0.43
89,18,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.625,0.75,0.625,0.5,0.375,1.0,0.59,-0.24,0.43
89,19,0.8333333333333334,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.75,0.5,0.625,0.5,0.5,0.75,0.57,-0.36,0.45
89,20,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.375,0.375,0.75,0.375,0.625,0.34,-0.51,0.37
89,21,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.375,0.375,0.5,0.5,0.75,0.29,-0.06,0.34
89,22,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5,0.625,0.625,0.625,0.34,-0.62,0.37
89,23,0.5,0.1666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.625,0.875,0.33,0.2,0.31
89,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.125,0.5,0.25,0.25,0.625,0.32,-0.29,0.33
89,25,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.625,0.5,0.33,0.08,0.3
90,,1.0,0.875,1.0,0.625,0.625,0.625,0.875,0.375,1.0,0.75,0.875,1.0,0.76,-0.35,0.81
90,1,0.5,0.875,0.5,0.25,0.25,0.25,0.625,0.875,0.75,0.5,0.5,0.625,0.69,-0.05,0.75
90,2,0.5,0.75,0.5,0.375,0.375,0.375,0.625,0.5,0.625,0.5,0.625,0.625,0.71,-0.28,0.68
90,3,0.5,0.875,0.5,0.25,0.25,0.25,0.625,0.625,0.75,0.5,0.5,0.625,0.68,-0.17,0.72
90,4,0.5,0.75,0.5,0.25,0.25,0.25,0.625,0.75,0.75,0.5,0.5,0.625,0.66,-0.14,0.68
90,5,0.5,0.75,0.5,0.375,0.375,0.375,0.75,0.375,0.75,0.5,0.5,0.625,0.66,-0.02,0.72
90,6,0.375,0.875,0.375,0.375,0.375,0.375,0.625,0.25,0.625,0.75,0.625,0.75,0.64,0.07,0.63
90,7,0.375,0.875,0.375,0.375,0.375,0.375,0.5,0.25,0.5,0.75,0.625,0.75,0.7,-0.1,0.63
90,8,0.375,0.125,0.375,0.375,0.375,0.375,0.625,0.25,0.625,0.75,0.625,0.75,0.62,0.26,0.55
90,9,0.375,1.0,0.375,0.375,0.375,0.375,0.5,0.875,0.5,0.75,0.625,0.75,0.65,-0.08,0.75
90,10,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.25,0.625,0.75,0.625,0.75,0.64,0.31,0.53
90,11,0.375,0.625,0.375,0.375,0.375,0.375,0.75,0.5,0.75,0.625,0.75,0.625,0.7,0.39,0.53
90,12,0.375,0.75,0.375,0.375,0.375,0.375,0.75,0.625,0.75,0.625,0.75,0.625,0.68,0.62,0.62
90,13,0.375,0.75,0.375,0.375,0.375,0.375,0.75,0.5,0.75,0.625,0.75,0.625,0.68,0.38,0.6
90,14,0.375,0.75,0.375,0.375,0.375,0.375,0.75,0.5,0.75,0.625,0.75,0.625,0.69,0.46,0.72
90,15,0.375,0.75,0.375,0.375,0.375,0.375,0.75,0.375,0.75,0.625,0.75,0.625,0.73,0.43,0.61
90,16,0.125,0.375,0.125,0.0,0.0,0.0,0.5,0.5,0.5,0.375,0.25,0.5,0.41,-0.12,0.48
90,17,0.125,0.375,0.125,0.0,0.0,0.0,0.5,0.625,0.5,0.25,0.25,0.375,0.42,-0.08,0.52
90,18,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.375,0.25,0.28,-0.01,0.23
90,19,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.34,0.25,0.26
90,20,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.34,0.56,0.24
90,21,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.26,-0.03,0.27
90,22,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.32,-0.01,0.3
90,23,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.5,0.625,0.625,0.5,0.5,0.36,0.45
90,24,0.125,0.375,0.125,0.125,0.125,0.125,0.5,0.875,0.5,0.375,0.25,0.5,0.51,0.28,0.45
90,25,0.125,0.375,0.125,0.125,0.125,0.125,0.5,0.875,0.5,0.375,0.375,0.5,0.45,0.3,0.44
90,26,0.125,0.375,0.125,0.25,0.25,0.25,0.5,0.875,0.5,0.5,0.5,0.625,0.44,0.17,0.45
90,27,0.125,0.625,0.125,0.125,0.125,0.125,0.5,0.75,0.5,0.375,0.5,0.5,0.52,0.47,0.37
90,28,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.375,0.25,0.25,0.25,0.5,0.41,0.33,0.47
90,29,0.25,0.375,0.25,0.375,0.375,0.375,0.25,0.5,0.25,0.25,0.25,0.5,0.39,0.45,0.52
90,30,0.25,0.25,0.25,0.375,0.375,0.375,0.25,0.125,0.25,0.25,0.25,0.375,0.39,0.5,0.38
90,31,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.25,0.25,0.25,0.5,0.35,0.48,0.51
90,32,0.375,0.5,0.25,0.25,0.25,0.25,0.375,0.125,0.25,0.25,0.25,0.5,0.39,0.43,0.36
91,,1.0,0.4,1.0,0.8,0.8,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.76,0.36,0.67
91,1,0.8,0.0,0.8,0.8,0.8,0.8,0.6,0.6,0.8,1.0,0.8,1.0,0.66,0.31,0.67
91,2,0.6,0.2,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.49,0.5,0.43
91,3,0.8,0.2,0.8,0.4,0.4,0.4,0.6,0.6,0.8,1.0,0.8,0.8,0.74,0.37,0.68
91,4,0.8,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.8,0.6,0.6,1.0,0.54,0.64,0.63
91,5,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.4,0.6,0.4,0.31,0.77,0.4
91,6,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.6,0.6,0.4,0.6,0.37,0.67,0.33
91,7,0.4,0.0,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.37,-0.06,0.45
91,8,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0.38,0.51,0.26
92,,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.79,-0.4,0.64
92,1,1.0,0.4,0.6,0.8,0.8,0.8,1.0,0.5,0.75,1.0,0.75,0.75,0.57,0.94,0.64
92,2,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.59,0.61,0.6
92,3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.0,0.5,0.75,0.5,0.5,0.5,0.38,0.37
92,4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.25,0.5,0.5,0.5,0.5,0.46,0.09,0.34
92,5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.25,0.5,0.5,0.5,0.5,0.47,0.38,0.42
92,6,0.4,0.2,0.4,0.4,0.4,0.4,0.5,0.25,0.5,0.5,0.5,0.5,0.5,-0.11,0.42
92,7,0.4,0.2,0.4,0.4,0.4,0.4,0.5,0.25,0.5,0.75,0.5,0.5,0.46,0.09,0.28
92,8,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.0,0.5,0.25,0.25,0.25,0.37,-0.1,0.39
92,9,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.0,0.25,0.25,0.25,0.25,0.41,0.39,0.37
92,10,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0.25,0.25,0.25,0.25,0.34,-0.38,0.36
92,11,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0.5,0.25,0.25,0.25,0.35,0.22,0.3
92,12,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.5,0.25,0.25,0.25,0.39,0.28,0.38
93,,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.8,1.0,0.68,-0.03,0.57
93,1,0.6,0.6,1.0,0.4,0.4,0.4,0.8,0.4,0.8,0.8,0.6,1.0,0.55,0.21,0.52
93,2,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.6,0.4,0.4,0.8,0.48,0.61,0.42
93,3,1.0,0.6,0.4,0.4,0.4,0.4,0.8,0.6,0.8,0.6,0.4,0.8,0.69,0.49,0.52
93,4,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.65,0.32,0.46
93,5,0.4,0.6,0.6,0.4,0.4,0.4,0.6,0.8,0.6,0.8,0.6,0.6,0.57,0.52,0.52
93,6,0.8,0.2,0.4,0.4,0.4,0.4,0.8,0.4,0.6,0.8,0.6,0.6,0.44,0.43,0.51
93,7,1.0,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.6,0.8,0.57,0.23,0.57
93,8,0.6,0.4,0.2,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.36,0.32
93,9,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.26,0.38,0.3
93,10,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.4,0.2,0.35,0.24,0.35
93,11,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.6,0.4,0.2,0.33,0.17,0.36
93,12,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.6,0.44,0.38,0.28
