id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,blip1_tifa,blip1_dsg,instructblip_tifa,instructblip_dsg
80,5,1,0.6666666667,1,0.5,1,0.6666666667,0.6666666667,0.6666666667,0,1,0.76,0.39,0.67,8,0.6666666666666666,1.0,0.6666666666666666,1.0
80,6,0,0,0.25,0,0,0,0,0.1666666667,1,0,0.18,-0.62,0.11,5,0.0,0.0,0.0,0.0
80,7,0,0,0,0,0,0,0,0.1666666667,5,4,0.19,-0.25,0.15,5,0.0,0.0,0.0,0.0
80,8,0,0,0,0.25,0,0,0,0.3333333333,5,4,0.26,-0.86,0.16,8,0.0,0.0,0.0,0.0
80,9,0,0,0,0,0,0.1666666667,0,0,5,0,0.19,-0.36,0.18,8,0.0,0.0,0.0,0.0
80,10,0,0,0,0,0,0,0,0.1666666667,4,8,0.15,-0.16,0.14,7,0.0,0.0,0.0,0.0
81,0,1,0.6,1,0.4,1,0.8,0.6,0.2,0,0,0.6,0.62,0.58,7,0.8,1.0,0.8,1.0
81,1,1,0.6,1,0.2,1,0.6,0.6,0.2,0,0,0.45,-0.31,0.59,8,0.8,1.0,0.6,1.0
81,2,1,0.8,0.8,0.2,1,0.8,0.8,0.2,1,4,0.47,-0.09,0.33,8,0.8,1.0,0.8,1.0
81,3,1,0.8,1,0.2,0.8,0.8,0.8,0,0,4,0.52,-0.14,0.63,8,0.4,0.6,0.8,0.8
82,0,1,1,1,1,1,1,1,0.8571428571,0,1,0.86,1.21,0.79,7,1.0,1.0,1.0,1.0
82,1,1,1,1,1,1,1,1,0.8571428571,0,0,0.87,0.59,0.84,8,1.0,1.0,1.0,1.0
82,2,1,1,1,1,1,1,1,0.8571428571,0,1,0.7,0.38,0.81,8,1.0,1.0,1.0,1.0
82,3,1,1,1,0.8,1,1,1,0.7142857143,0,0,0.8,0.58,0.87,8,1.0,1.0,1.0,1.0
82,4,1,1,1,1,1,1,1,0.8571428571,0,1,0.88,0.86,0.87,7,1.0,1.0,1.0,1.0
82,5,1,1,1,0.8,0.8,1,1,0.8571428571,1,1,0.85,0.53,0.9,8,1.0,1.0,1.0,1.0
82,6,0.6,0.7142857143,0.6,0.2,0.8,0.5714285714,0.7142857143,0.5714285714,1,8,0.57,-0.24,0.54,8,0.42857142857142855,0.6,0.7142857142857143,0.6
82,7,0.6,0.7142857143,0.6,0.6,0.8,0.7142857143,0.8571428571,0.5714285714,2,6,0.7,0.29,0.71,7,0.8571428571428571,0.6,0.7142857142857143,0.6
82,8,0.6,0.7142857143,0.6,0.4,0.6,0.7142857143,0.7142857143,0.5714285714,0,1,0.69,0.47,0.72,8,0.7142857142857143,0.6,0.7142857142857143,0.6
82,9,0.6,0.7142857143,0.8,0.4,0.8,0.8571428571,0.8571428571,0.7142857143,1,4,0.68,0.49,0.64,8,0.7142857142857143,0.6,0.7142857142857143,0.6
82,10,0.6,0.7142857143,0.6,0.6,0.6,0.7142857143,0.7142857143,0.5714285714,1,1,0.74,0.52,0.75,6,0.7142857142857143,0.6,0.7142857142857143,0.6
82,11,0.6,0.7142857143,0.6,0.2,0.6,0.5714285714,0.7142857143,0.4285714286,1,5,0.29,0.22,0.45,6,0.5714285714285714,0.6,0.8571428571428571,0.6
82,12,0.6,0.7142857143,0.6,0.6,0.6,0.5714285714,0.8571428571,0.5714285714,1,2,0.55,0.35,0.57,6,0.8571428571428571,0.8,0.8571428571428571,0.6
82,13,0.6,0.8571428571,0.6,0.6,0.6,0.8571428571,0.8571428571,0.7142857143,2,5,0.62,0.69,0.62,6,0.7142857142857143,0.6,0.8571428571428571,0.6
82,14,0.6,0.8571428571,0.6,0.6,0.6,0.7142857143,0.8571428571,0.5714285714,1,4,0.58,0.39,0.62,8,1.0,1.0,0.8571428571428571,0.6
82,15,0.6,0.8571428571,0.6,0.6,0.6,0.7142857143,0.7142857143,0.5714285714,1,0,0.57,0.41,0.65,6,0.8571428571428571,1.0,0.8571428571428571,0.6
82,16,0.2,0.1428571429,0.2,0,0.2,0.2857142857,0.5714285714,0.1428571429,4,9,0.1,0.7,0.14,6,0.0,0.2,0.2857142857142857,0.2
82,17,0.2,0.5714285714,0.2,0.2,0.2,0.2857142857,0.5714285714,0.2857142857,3,14,0.33,0.39,0.39,0,0.42857142857142855,0.2,0.42857142857142855,0.2
82,18,0.2,0.4285714286,0.2,0.2,0.2,0.5714285714,0.5714285714,0.1428571429,5,7,0.34,0.96,0.27,2,0.2857142857142857,0.2,0.42857142857142855,0.2
82,19,0.2,0.5714285714,0.2,0,0.2,0.5714285714,0.7142857143,0.2857142857,2,5,0.27,0.14,0.33,7,0.2857142857142857,0.2,0.42857142857142855,0.2
82,20,0.2,0.5714285714,0.2,0.2,0.2,0.4285714286,0.5714285714,0.2857142857,2,5,0.27,0.21,0.43,6,0.2857142857142857,0.2,0.42857142857142855,0.2
82,21,0.2,0.4285714286,0.4,0,0.4,0.5714285714,0.7142857143,0.2857142857,5,9,0.33,0.6,0.24,8,0.2857142857142857,0.4,0.42857142857142855,0.4
82,22,0.2,0.2857142857,0.2,0.2,0.4,0.4285714286,0.4285714286,0.4285714286,5,9,0.35,-0.01,0.34,5,0.42857142857142855,0.2,0.2857142857142857,0.2
82,23,0.2,0.2857142857,0.2,0,0.2,0.4285714286,0.4285714286,0.4285714286,5,9,0.39,0.44,0.4,6,0.2857142857142857,0.2,0.2857142857142857,0.2
82,24,0.2,0.2857142857,0.2,0.2,0.4,0.4285714286,0.4285714286,0.4285714286,2,4,0.38,0.09,0.36,5,0.2857142857142857,0.2,0.2857142857142857,0.2
82,25,0.2,0.2857142857,0.2,0.2,0.4,0.4285714286,0.4285714286,0.2857142857,5,4,0.41,-0.13,0.33,6,0.2857142857142857,0.2,0.2857142857142857,0.2
82,26,0.2,0.2857142857,0.2,0.2,0.2,0.2857142857,0.4285714286,0.4285714286,2,4,0.34,0.77,0.39,5,0.2857142857142857,0.2,0.2857142857142857,0.2
83,0,1,0.75,1,0.75,1,0.75,0.75,0.75,1,1,0.75,0.01,0.81,8,0.75,0.75,0.5,0.75
83,1,1,0.75,1,1,1,0.75,0.75,0.5,1,5,0.69,0.03,0.8,8,0.75,0.75,0.75,0.75
83,2,1,0.75,1,1,1,0.75,0.75,0.75,2,4,0.74,-0.04,0.81,8,0.75,0.75,0.75,0.75
83,3,1,0.75,1,1,1,0.75,0.75,0.75,4,0,0.78,0.35,0.81,8,0.75,1.0,0.5,0.75
83,4,1,0.75,1,1,1,0.75,0.75,0.75,1,5,0.74,0.45,0.81,9,0.75,1.0,0.75,0.75
83,5,1,1,1,1,1,1,1,0.75,0,0,0.75,0.45,0.79,8,0.75,1.0,0.75,1.0
83,6,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,1,4,0.47,-0.24,0.59,8,0.5,0.25,0.5,0.5
83,7,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1,0,0.52,-0.21,0.56,5,0.5,0.25,0.5,0.25
83,8,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1,0,0.43,0.25,0.52,6,0.5,0.25,0.5,0.5
83,9,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.53,-0.37,0.53,5,0.5,0.25,0.5,0.25
83,10,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,1,0,0.52,0.18,0.54,5,0.5,0.25,0.5,0.5
83,11,0.5,0,0.5,0.5,0.5,0,0,0.25,5,15,0.32,0.29,0.41,2,0.25,0.5,0.25,0.5
83,12,0.5,0,0.5,0.5,0.5,0,0,0.5,5,9,0.31,0.21,0.41,6,0.0,0.5,0.25,0.5
83,13,0.25,0,0.5,0.5,0.5,0,0,0.5,5,4,0.38,0.02,0.39,6,0.0,0.25,0.0,0.25
83,14,0.5,0.25,0.5,0.5,0.75,0.5,0,0.5,5,9,0.3,0.2,0.36,6,0.25,0.5,0.25,0.25
83,15,0.5,0,0.5,0.25,0.5,0,0,0.25,2,6,0.27,0.22,0.31,6,0.0,0.25,0.25,0.5
84,0,1,1,1,1,1,1,1,0.875,0,0,0.63,0.29,0.79,8,1.0,1.0,1.0,1.0
84,1,1,1,1,0.8333333333,1,1,1,0.875,0,0,0.63,0.22,0.84,8,1.0,1.0,1.0,1.0
84,2,1,1,1,1,1,1,1,0.875,0,1,0.58,0.51,0.86,8,1.0,1.0,1.0,1.0
84,3,1,1,1,0.8333333333,1,1,1,0.75,1,4,0.6,0.72,0.86,8,1.0,1.0,1.0,1.0
84,4,1,1,1,0.8333333333,1,0.875,1,1,0,0,0.65,0.43,0.77,8,1.0,1.0,1.0,1.0
84,5,1,1,0.8333333333,0.6666666667,1,1,1,0.875,1,4,0.62,0.61,0.85,8,0.875,0.6666666666666666,1.0,1.0
84,6,0.8333333333,0.75,0.8333333333,0.6666666667,0.83333333,0.625,0.75,0.75,1,3,0.38,-0.18,0.68,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,7,0.8333333333,0.75,0.8333333333,0.8333333333,0.83333333,0.75,0.75,0.625,1,4,0.57,0.12,0.65,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,8,0.8333333333,0.75,0.8333333333,0.8333333333,0.83333333,0.75,0.75,0.625,1,4,0.54,-0.13,0.7,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,9,0.8333333333,0.875,0.8333333333,0.6666666667,0.83333333,0.75,0.875,0.625,2,4,0.54,-0.11,0.62,7,0.75,0.8333333333333334,0.75,0.8333333333333334
84,10,0.8333333333,0.75,0.8333333333,0.6666666667,0.83333333,0.75,0.75,0.625,3,6,0.56,0.25,0.61,7,0.75,0.8333333333333334,0.75,0.8333333333333334
84,11,0.8333333333,0.75,0.8333333333,1,0.83333333,0.625,0.75,0.75,3,7,0.56,-0.1,0.65,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,12,0.8333333333,0.75,0.8333333333,0.8333333333,0.83333333,0.75,0.75,0.625,2,3,0.54,0.18,0.64,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,13,0.8333333333,0.75,0.8333333333,0.6666666667,0.83333333,0.75,0.75,0.5,3,9,0.53,-0.24,0.62,8,0.75,0.6666666666666666,0.75,0.8333333333333334
84,14,0.8333333333,0.75,0.8333333333,0.6666666667,0.83333333,0.75,0.75,0.5,1,1,0.53,0.03,0.62,8,0.75,0.8333333333333334,0.75,0.8333333333333334
84,15,0.8333333333,0.75,0.8333333333,0.6666666667,0.83333333,0.75,0.75,0.625,3,4,0.58,-0.04,0.65,8,0.75,0.6666666666666666,0.75,0.8333333333333334
84,16,0.8333333333,0.75,0.6666666667,0.5,0.83333333,0.75,0.875,0.625,1,0,0.5,0.35,0.45,6,0.75,0.6666666666666666,0.75,0.6666666666666666
84,17,0.6666666667,0.75,0.6666666667,0.5,0.66666667,0.875,0.875,0.75,1,4,0.48,0.57,0.51,7,0.75,0.6666666666666666,0.875,0.6666666666666666
84,18,0.6666666667,0.75,0.6666666667,0.5,0.83333333,0.875,0.875,0.625,1,3,0.53,0.43,0.62,8,0.875,0.6666666666666666,0.875,0.6666666666666666
84,19,0.5,0.75,0.5,0.5,0.5,0.875,0.875,0.75,1,0,0.43,0,0.57,7,0.875,0.5,0.875,0.6666666666666666
84,20,0.6666666667,0.875,0.6666666667,0.5,0.83333333,0.75,0.75,0.875,2,8,0.41,0.47,0.64,8,0.875,0.6666666666666666,0.875,0.6666666666666666
84,21,0.5,0.625,0.5,0.3333333333,0.5,0.75,0.5,0.625,0,0,0.33,0.33,0.33,6,0.625,0.5,0.625,0.5
84,22,0.5,0.625,0.5,0.8333333333,0.66666667,0.625,0.625,0.75,2,6,0.39,0.37,0.32,7,0.75,0.5,0.625,0.5
84,23,0.5,0.625,0.5,0.8333333333,0.66666667,0.75,0.625,0.75,1,5,0.35,0.35,0.37,7,0.625,0.5,0.625,0.5
84,24,0.5,0.625,0.5,0.5,0.5,0.875,0.5,0.75,1,0,0.36,-0.04,0.39,6,0.75,0.5,0.75,0.5
84,25,0.3333333333,0.5,0.3333333333,0.3333333333,0.5,0.625,0.5,0.75,2,4,0.37,-0.07,0.4,8,0.625,0.3333333333333333,0.5,0.5
84,26,0.3333333333,0.5,0.3333333333,0.3333333333,0.66666667,0.625,0.625,0.625,2,5,0.41,0.01,0.4,8,0.625,0.3333333333333333,0.625,0.5
84,27,0.5,0.625,0.5,0.1666666667,0.5,0.75,0.625,0.5,4,9,0.4,0.01,0.47,3,0.625,0.5,0.5,0.6666666666666666
84,28,0.3333333333,0.5,0.3333333333,0.1666666667,0.33333333,0.5,0.625,0.625,2,6,0.39,-0.07,0.45,7,0.625,0.3333333333333333,0.625,0.6666666666666666
84,29,0.5,0.625,0.5,0.1666666667,0.5,0.625,0.5,0.5,2,7,0.37,0.13,0.37,5,0.5,0.5,0.5,0.5
84,30,0,0.5,0,0.3333333333,0.33333333,0.5,0.25,0.375,1,9,0.2,0.7,0.19,6,0.25,0.0,0.0,0.0
84,31,0.1666666667,0.625,0.1666666667,0,0.83333333,0.75,0.5,0.375,5,9,0.22,0.76,0.27,6,0.375,0.5,0.125,0.3333333333333333
84,32,0,0.5,0.1666666667,0.5,0.66666667,0.75,0.5,0.375,5,4,0.25,0.84,0.29,8,0.625,0.3333333333333333,0.5,0.16666666666666666
84,33,0.1666666667,0.375,0.1666666667,0.3333333333,0.66666667,0.5,0.5,0.125,5,9,0.19,0.37,0.11,-1,0.375,0.0,0.25,0.16666666666666666
84,34,0,0.5,0,0.1666666667,0.5,0.5,0.5,0.375,5,9,0.25,0.48,0.16,5,0.375,0.3333333333333333,0.125,0.0
85,0,0.9,0.9166666667,1,0.8,1,1,0.9166666667,0.3333333333,1,5,0.82,-0.34,0.8,8,0.8333333333333334,1.0,0.9166666666666666,1.0
85,1,0.9,0.75,1,0.8,1,0.6666666667,0.8333333333,0.5833333333,2,2,0.71,0.08,0.76,8,0.8333333333333334,1.0,0.8333333333333334,1.0
85,2,1,0.9166666667,1,0.8,1,0.9166666667,0.9166666667,0.3333333333,3,8,0.72,0.05,0.78,8,0.75,1.0,0.75,0.9
85,3,0.8,0.6666666667,0.8,0.6,1,0.8333333333,0.6666666667,0.5,4,8,0.6,-0.38,0.67,8,0.6666666666666666,1.0,0.5,0.8
85,4,0.8,0.5833333333,0.8,0.4,0.8,0.5,0.5833333333,0.1666666667,3,7,0.58,-0.49,0.65,7,0.5,0.7,0.5,0.8
85,5,0.8,0.5833333333,0.8,0.4,0.9,0.6666666667,0.5833333333,0.3333333333,2,5,0.68,0,0.71,8,0.5,0.8,0.5,0.8
85,6,0.8,0.6666666667,0.8,0.5,0.8,0.6666666667,0.6666666667,0.3333333333,2,4,0.52,-0.3,0.6,8,0.5,0.8,0.5,0.8
85,7,0.4,0.25,0.4,0.5,0.4,0.3333333333,0.25,0.25,5,13,0.36,0.23,0.4,6,0.3333333333333333,0.5,0.4166666666666667,0.5
85,8,0.4,0.3333333333,0.4,0.3,0.4,0.4166666667,0.3333333333,0.4166666667,5,20,0.27,-0.17,0.32,6,0.5,0.7,0.4166666666666667,0.4
85,9,0.3,0.25,0.3,0.4,0.3,0.4166666667,0.25,0.1666666667,5,9,0.32,-0.18,0.35,6,0.25,0.4,0.25,0.3
85,10,0.3,0.3333333333,0.3,0.5,0.3,0.3333333333,0.4166666667,0.25,5,9,0.27,0.39,0.35,7,0.3333333333333333,0.3,0.25,0.3
85,11,0.3,0.4166666667,0.3,0.3,0.4,0.4166666667,0.3333333333,0.1666666667,5,9,0.27,0.03,0.31,6,0.4166666666666667,0.4,0.25,0.3
85,12,0.5,0.5,0.5,0.3,0.7,0.4166666667,0.4166666667,0.1666666667,5,9,0.4,-0.24,0.44,8,0.4166666666666667,0.5,0.4166666666666667,0.5
85,13,0.5,0.4166666667,0.5,0.2,0.5,0.3333333333,0.5,0.25,5,36,0.26,0.04,0.34,6,0.3333333333333333,0.5,0.3333333333333333,0.5
85,14,0.5,0.4166666667,0.5,0.1,0.5,0.3333333333,0.5,0.1666666667,4,8,0.29,-0.71,0.43,6,0.4166666666666667,0.5,0.3333333333333333,0.5
85,15,0.5,0.4166666667,0.6,0.1,0.6,0.4166666667,0.5,0.4166666667,5,10,0.39,-1.01,0.43,8,0.4166666666666667,0.6,0.3333333333333333,0.5
85,16,0.5,0.5,0.5,0,0.7,0.5833333333,0.4166666667,0.1666666667,5,9,0.43,0.17,0.38,8,0.4166666666666667,0.5,0.3333333333333333,0.5
85,17,0.2,0.3333333333,0.2,0.3,0.2,0.08333333,0.4166666667,0.3333333333,5,36,0.46,0.65,0.39,7,0.4166666666666667,0.2,0.4166666666666667,0.3
85,18,0.2,0.25,0.3,0.5,0.6,0.4166666667,0.25,0.5,5,9,0.49,0.12,0.47,6,0.3333333333333333,0.3,0.3333333333333333,0.4
85,19,0.3,0.3333333333,0.3,0.2,0.3,0.5,0.25,0.4166666667,5,20,0.12,0.11,0.19,7,0.4166666666666667,0.3,0.3333333333333333,0.3
85,20,0.3,0.1666666667,0.3,0.4,0.4,0.25,0.1666666667,0.25,5,20,0.2,-0.47,0.27,6,0.3333333333333333,0.3,0.25,0.3
85,21,0.2,0.3333333333,0.2,0.2,0.3,0.25,0.3333333333,0.5,5,9,0.06,0.44,0.14,6,0.25,0.2,0.3333333333333333,0.2
85,22,0.2,0.25,0.2,0.3,0.2,0.3333333333,0.25,0.4166666667,5,4,0.63,0.31,0.63,8,0.25,0.3,0.3333333333333333,0.2
85,23,0.2,0.25,0.2,0.3,0.3,0.5,0.25,0.5833333333,5,9,0.49,0.22,0.52,7,0.25,0.2,0.25,0.2
85,24,0.2,0.25,0.3,0.3,0.5,0.3333333333,0.25,0.3333333333,4,9,0.5,0.12,0.53,8,0.3333333333333333,0.3,0.3333333333333333,0.2
86,0,1,0.8181818182,1,0.7142857143,1,0.9090909091,1,0.6363636364,2,7,0.68,0.28,0.76,8,0.7272727272727273,1.0,0.9090909090909091,1.0
86,1,0.8571428571,0.7272727273,1,0.7142857143,0.85714286,0.8181818182,0.8181818182,0.6363636364,1,0,0.67,0.93,0.71,8,0.6363636363636364,0.8571428571428571,0.8181818181818182,0.8571428571428571
86,2,1,0.8181818182,1,0.7142857143,1,0.9090909091,0.8181818182,0.6363636364,1,3,0.7,0.06,0.8,8,0.6363636363636364,1.0,1.0,1.0
86,3,0.7142857143,0.8181818182,0.7142857143,0.7142857143,0.85714286,0.7272727273,0.8181818182,0.6363636364,1,2,0.65,0.62,0.71,8,0.5454545454545454,0.7142857142857143,0.7272727272727273,0.7142857142857143
86,4,0.8571428571,0.9090909091,1,0.7142857143,0.85714286,0.8181818182,0.9090909091,0.6363636364,1,1,0.84,0.62,0.79,8,0.5454545454545454,0.7142857142857143,0.9090909090909091,0.8571428571428571
86,5,0.5714285714,0.6363636364,0.7142857143,0.7142857143,0.85714286,0.8181818182,0.6363636364,0.6363636364,1,6,0.7,0.61,0.7,7,0.5454545454545454,0.7142857142857143,0.7272727272727273,0.7142857142857143
86,6,0.7142857143,0.6363636364,0.8571428571,0.7142857143,0.71428571,0.7272727273,0.8181818182,0.7272727273,1,1,0.53,0.38,0.74,8,0.5454545454545454,0.7142857142857143,0.7272727272727273,0.7142857142857143
86,7,0.7142857143,0.4545454545,0.7142857143,0.4285714286,0.71428571,0.7272727273,0.6363636364,0.2727272727,1,6,0.61,-0.15,0.66,7,0.45454545454545453,0.7142857142857143,0.6363636363636364,0.7142857142857143
86,8,0.4285714286,0.5454545455,0.5714285714,0.7142857143,0.85714286,0.6363636364,0.5454545455,0.5454545455,3,7,0.45,0.43,0.57,6,0.36363636363636365,0.5714285714285714,0.5454545454545454,0.5714285714285714
86,9,0.5714285714,0.6363636364,0.8571428571,0.8571428571,0.85714286,0.6363636364,0.6363636364,0.6363636364,2,5,0.38,0.55,0.55,8,0.5454545454545454,0.7142857142857143,0.7272727272727273,0.7142857142857143
86,10,0.4285714286,0.4545454545,0.5714285714,0.5714285714,0.57142857,0.7272727273,0.6363636364,0.5454545455,2,5,0.48,0.67,0.54,8,0.45454545454545453,0.5714285714285714,0.6363636363636364,0.5714285714285714
86,11,0.4285714286,0.5454545455,0.5714285714,0.5714285714,0.57142857,0.5454545455,0.5454545455,0.4545454545,1,1,0.52,0.8,0.5,7,0.45454545454545453,0.5714285714285714,0.6363636363636364,0.5714285714285714
86,12,0.4285714286,0.5454545455,0.5714285714,0.5714285714,0.57142857,0.6363636364,0.6363636364,0.6363636364,3,4,0.42,0.38,0.48,7,0.45454545454545453,0.5714285714285714,0.6363636363636364,0.5714285714285714
86,13,0.4285714286,0.5454545455,0.5714285714,0.5714285714,0.57142857,0.6363636364,0.6363636364,0.5454545455,3,4,0.46,0.54,0.46,6,0.36363636363636365,0.5714285714285714,0.45454545454545453,0.5714285714285714
86,14,0.4285714286,0.4545454545,0.4285714286,0.2857142857,0.71428571,0.6363636364,0.5454545455,0.5454545455,4,8,0.47,0.53,0.37,5,0.36363636363636365,0.42857142857142855,0.5454545454545454,0.42857142857142855
86,15,0.2857142857,0.5454545455,0.5714285714,0.2857142857,0.71428571,0.3636363636,0.3636363636,0.1818181818,4,9,0.45,0.43,0.46,7,0.36363636363636365,0.42857142857142855,0.5454545454545454,0.42857142857142855
86,16,0.5714285714,0.4545454545,0.4285714286,0.2857142857,0.71428571,0.4545454545,0.3636363636,0.09090909,3,8,0.44,0.49,0.48,6,0.2727272727272727,0.42857142857142855,0.45454545454545453,0.42857142857142855
86,17,0.2857142857,0.6363636364,0.5714285714,0.2857142857,0.57142857,0.7272727273,0.4545454545,0.2727272727,5,9,0.5,0.75,0.56,8,0.2727272727272727,0.42857142857142855,0.45454545454545453,0.42857142857142855
86,18,0.4285714286,0.5454545455,0.4285714286,0.2857142857,0.57142857,0.4545454545,0.3636363636,0.1818181818,3,7,0.5,0.34,0.41,7,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.42857142857142855
86,19,0.2857142857,0.4545454545,0.1428571429,0.1428571429,0.28571429,0.4545454545,0.3636363636,0.09090909,3,9,0.42,-0.24,0.42,7,0.09090909090909091,0.14285714285714285,0.36363636363636365,0.14285714285714285
86,20,0.2857142857,0.2727272727,0.1428571429,0.1428571429,0.42857143,0.3636363636,0.3636363636,0.2727272727,2,4,0.36,0.13,0.44,6,0.2727272727272727,0.42857142857142855,0.36363636363636365,0.2857142857142857
86,21,0.1428571429,0.1818181818,0.2857142857,0,0.42857143,0.3636363636,0.2727272727,0.1818181818,5,6,0.19,0.58,0.32,7,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.2857142857142857
86,22,0.2857142857,0.2727272727,0.5714285714,0.1428571429,0.57142857,0.4545454545,0.2727272727,0.3636363636,5,8,0.18,0.22,0.3,5,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.2857142857142857
86,23,0.1428571429,0.1818181818,0.2857142857,0.1428571429,0.28571429,0.1818181818,0.1818181818,0.1818181818,3,9,0.18,0.98,0.27,3,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.2857142857142857
86,24,0.1428571429,0.2727272727,0.2857142857,0.2857142857,0.28571429,0.1818181818,0.2727272727,0.1818181818,5,9,0.2,0.53,0.28,5,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.2857142857142857
86,25,0.4285714286,0.3636363636,0.2857142857,0.4285714286,0.42857143,0.3636363636,0.4545454545,0.4545454545,2,5,0.41,0.48,0.37,5,0.2727272727272727,0.2857142857142857,0.36363636363636365,0.2857142857142857
86,26,0,0.2727272727,0.1428571429,0.1428571429,0.14285714,0.3636363636,0.3636363636,0.1818181818,5,9,0.05,-0.11,0.24,8,0.09090909090909091,0.0,0.0,0.0
86,27,0,0.1818181818,0.1428571429,0.1428571429,0.28571429,0.2727272727,0.2727272727,0.1818181818,2,4,0.21,0.54,0.24,8,0.0,0.0,0.2727272727272727,0.14285714285714285
86,28,0,0.2727272727,0.2857142857,0.1428571429,0.42857143,0.5454545455,0.3636363636,0.1818181818,5,9,0.12,-0.01,0.17,5,0.0,0.0,0.36363636363636365,0.42857142857142855
86,29,0.2857142857,0.3636363636,0.1428571429,0.1428571429,0.14285714,0.5454545455,0.3636363636,0.1818181818,5,9,0.23,0.17,0.36,6,0.09090909090909091,0.14285714285714285,0.45454545454545453,0.42857142857142855
86,30,0.1428571429,0.3636363636,0.1428571429,0.1428571429,0.42857143,0.4545454545,0.4545454545,0.1818181818,2,6,0.36,-0.8,0.4,7,0.09090909090909091,0.14285714285714285,0.2727272727272727,0.14285714285714285
86,31,0.1428571429,0.4545454545,0.2857142857,0.1428571429,0.28571429,0.3636363636,0.4545454545,0.1818181818,2,8,0.21,-0.35,0.43,6,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.2857142857142857
86,32,0.1428571429,0.3636363636,0.2857142857,0.2857142857,0.57142857,0.2727272727,0.4545454545,0.1818181818,1,4,0.34,-0.13,0.43,6,0.2727272727272727,0.2857142857142857,0.36363636363636365,0.2857142857142857
86,33,0.1428571429,0.3636363636,0.1428571429,0.1428571429,0.28571429,0.5454545455,0.4545454545,0.09090909,3,8,0.38,-0.42,0.46,6,0.18181818181818182,0.14285714285714285,0.2727272727272727,0.14285714285714285
86,34,0.1428571429,0.2727272727,0.1428571429,0.1428571429,0.57142857,0.4545454545,0.6363636364,0.09090909,5,9,0.49,-0.17,0.5,6,0.09090909090909091,0.14285714285714285,0.2727272727272727,0.14285714285714285
87,0,1,1,1,0.4,1,1,1,0.625,0,7,0.66,-0.83,0.76,8,1.0,1.0,1.0,1.0
87,1,1,0.875,1,0.4,1,0.875,1,0.625,0,2,0.6,-0.36,0.75,8,1.0,1.0,1.0,1.0
87,2,1,0.875,1,0.6,1,1,1,0.625,0,7,0.65,-0.49,0.75,7,1.0,1.0,0.875,1.0
87,3,0.8,1,1,0.6,1,1,1,0.75,4,8,0.58,-0.44,0.76,8,1.0,1.0,1.0,1.0
87,4,0.8,1,1,0.6,1,1,0.875,0.625,1,7,0.53,-0.58,0.68,8,1.0,1.0,1.0,1.0
87,5,0.6,0.625,1,1,1,0.875,0.75,0.5,0,7,0.57,-0.43,0.56,8,1.0,1.0,1.0,0.8
88,0,0.6666666667,0.75,0.6666666667,0.3333333333,0.66666667,0.75,0.75,0.25,1,1,0.45,0.37,0.61,6,1.0,1.0,1.0,1.0
88,1,1,1,1,0.6666666667,1,1,1,0.5,1,0,0.54,0.09,0.61,8,1.0,1.0,1.0,1.0
88,2,1,1,1,0.3333333333,1,0.75,1,0.75,1,4,0.55,0.23,0.68,9,1.0,1.0,0.75,0.6666666666666666
88,3,0.6666666667,0.75,0.6666666667,0,0.66666667,0.75,0.75,0.25,1,1,0.48,0.35,0.62,8,0.75,0.6666666666666666,0.75,1.0
88,4,1,1,1,1,1,1,1,0.5,2,4,0.51,0.37,0.68,8,1.0,1.0,1.0,1.0
88,5,0.6666666667,0.75,0.6666666667,0.3333333333,0.66666667,0.75,0.75,0.25,1,2,0.36,0.08,0.59,6,0.75,0.6666666666666666,1.0,1.0
88,6,0.6666666667,0.75,0.6666666667,0.6666666667,0.66666667,0.75,0.75,0.25,1,6,0.39,-0.13,0.63,5,0.75,0.6666666666666666,1.0,1.0
88,7,0.6666666667,0.75,0.6666666667,1,0.66666667,0.75,0.75,0.5,1,2,0.45,-0.01,0.55,6,0.75,0.6666666666666666,1.0,1.0
88,8,0.6666666667,0.75,0.6666666667,0.3333333333,0.66666667,0.75,0.75,0.25,0,0,0.53,0.28,0.51,9,0.75,0.6666666666666666,0.75,0.6666666666666666
