id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,blipscore,clipscore,gpt4v_tifa,gpt4v_dsg
78,35,0.1,0,0.1,0.1,0.1,0.1,0.166666667,0,0.166666667,0.166666667,0.166666667,0.333333333,0.15,-0.3,0.27,0.166666667,0.1
79,0,1,0.625,1,0.875,0.375,1,0.875,0.625,0.875,1,1,0.75,0.74,-0.93,0.75,0.625,1
79,1,0.875,1,1,0.875,0.875,0.875,0.75,0.375,1,0.875,0.625,0.875,0.73,-0.46,0.73,0.5,0.875
79,2,1,0.625,1,1,1,1,0.875,0.875,1,0.875,0.875,0.75,0.76,-0.07,0.74,0.625,1
79,3,1,0.375,1,0.875,0.875,1,0.75,0.25,0.875,0.875,0.875,0.875,0.72,-0.6,0.69,0.625,1
79,4,0.625,0.625,0.625,0.5,0.5,0.625,0.375,0.375,0.625,0.625,0.375,0.5,0.53,0.02,0.65,0.375,0.5
79,5,0.625,0.625,0.5,0.5,0.5,0.625,0.5,0.375,0.5,0.625,0.5,0.5,0.42,0.3,0.41,0.375,0.5
79,6,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.375,0.375,0.375,0.375,0.53,-0.42,0.61,0.25,0.375
79,7,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.375,0.52,-0.25,0.65,0.25,0.375
79,8,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.5,0.375,0.25,0.375,0.61,-0.62,0.64,0.25,0.375
79,9,0.375,0.125,0.375,0.375,0.375,0.375,0.25,0.375,0.375,0.5,0.375,0.375,0.61,-0.37,0.62,0.25,0.375
79,10,0.375,0,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.375,0.51,-0.71,0.57,0.25,0.375
79,11,0.25,0.125,0.25,0.25,0.125,0.375,0.25,0.625,0.375,0.5,0.375,0.375,0.24,0.52,0.17,0.125,0.25
79,12,0.375,0.625,0.25,0.375,0,0.375,0.25,0.5,0.375,0.375,0.375,0.625,0.32,0.91,0.35,0.125,0.375
79,13,0.375,0.25,0.375,0.375,0.375,0.375,0.125,0.625,0.25,0.25,0.25,0.375,0.15,0.58,0.16,0.125,0.375
79,14,0.375,0.625,0.375,0.375,0.375,0.375,0.25,0.625,0.375,0.375,0.375,0.25,0.27,0.67,0.25,0.125,0.25
79,15,0.375,0.25,0.375,0.5,0,0.375,0.25,0.25,0.25,0.5,0.375,0.375,0.29,0.55,0.18,0.125,0.375
79,16,0.125,0,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.375,0.25,0.25,0.44,-0.21,0.4,0.125,0.125
79,17,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.125,0.125,0.25,0.4,-0.07,0.48,0.125,0.125
79,18,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.25,0.125,0.125,0.375,0.48,0.19,0.44,0.125,0.125
79,19,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.25,0.125,0.125,0.375,0.41,-0.43,0.44,0.125,0.125
79,20,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.375,0.4,-0.23,0.48,0.125,0.125
79,21,0.125,0,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.375,0.25,0.25,0.25,-0.37,0.31,0.25,0.125
79,22,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.375,0.25,-0.52,0.28,0.125,0.125
79,23,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.375,0.375,0.25,0.29,-0.09,0.18,0.125,0.125
79,24,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.25,0.25,0.375,0.25,0.25,0.06,0.29,0.125,0.125
79,25,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.25,0.125,0.25,0.24,-0.59,0.29,0.125,0.125
80,0,1,0.75,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.67,-0.53,0.72,0.666666667,1
80,1,1,0.75,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.68,0.41,0.76,0.666666667,1
80,2,1,0.5,1,1,1,1,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.67,0.02,0.75,0.5,0.75
80,3,1,0.5,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.71,0,0.77,0.666666667,1
80,4,1,0.5,1,1,1,1,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.66,0.24,0.71,0.666666667,1
80,5,1,0.5,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.67,0.39,0.76,0.666666667,1
80,6,0,0,0,0.25,0,0,0,0.166666667,0,0,0,0,0.11,-0.62,0.18,0,0
80,7,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.15,-0.25,0.19,0,0
80,8,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.16,-0.86,0.26,0,0
80,9,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.18,-0.36,0.19,0,0
80,10,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.14,-0.16,0.15,0,0
81,0,1,0,1,1,1,1,0.8,0.2,0.8,0.6,0.6,0.8,0.58,0.62,0.6,0.6,1
81,1,1,0,1,1,1,1,0.8,0.2,0.6,0.6,0.6,0.6,0.59,-0.31,0.45,0.6,0.8
81,2,1,0.2,1,0,1,1,0.8,0.2,0.8,0.8,0.8,0.8,0.33,-0.09,0.47,0.4,0
81,3,0,0,0,1,1,0,0.4,0,0.8,0.8,0.8,0.8,0.63,-0.14,0.52,0.6,0
82,0,1,1,1,1,1,1,1,0.857142857,1,1,1,1,0.79,1.21,0.86,0.571428571,1
82,1,1,1,1,1,1,1,1,0.857142857,1,1,1,1,0.84,0.59,0.87,0.571428571,1
82,2,1,1,1,1,1,1,1,0.857142857,1,1,1,1,0.81,0.38,0.7,0.571428571,1
82,3,1,0.6,1,1,1,1,1,0.714285714,1,1,1,1,0.87,0.58,0.8,0.571428571,1
82,4,1,1,1,1,1,1,1,0.857142857,1,1,1,1,0.87,0.86,0.88,0.571428571,1
82,5,1,0.6,1,1,1,0.8,1,0.857142857,1,1,1,1,0.9,0.53,0.85,0.571428571,1
82,6,0.6,0,0.6,0.6,0.6,0.6,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.571428571,0.54,-0.24,0.57,0.428571429,0.6
82,7,0.6,0.6,0.6,0.6,0.6,0.6,0.857142857,0.571428571,0.714285714,0.857142857,0.714285714,0.714285714,0.71,0.29,0.7,0.428571429,0.6
82,8,0.6,0.2,0.6,0.6,0.6,0.6,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.72,0.47,0.69,0.428571429,0.6
82,9,0.6,0.2,0.6,0.8,0.6,0.8,0.714285714,0.714285714,0.714285714,0.857142857,0.714285714,0.857142857,0.64,0.49,0.68,0.428571429,0.6
82,10,0.6,0.6,0.6,0.6,0.6,0.6,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.75,0.52,0.74,0.428571429,0.6
82,11,0.6,0,0.6,0.6,0.6,0.6,0.571428571,0.428571429,0.857142857,0.714285714,0.714285714,0.571428571,0.45,0.22,0.29,0.285714286,0.6
82,12,0.6,0.6,0.6,0.6,0.6,0.6,0.857142857,0.571428571,0.857142857,0.857142857,0.714285714,0.571428571,0.57,0.35,0.55,0.428571429,0.6
82,13,0.6,0.6,0.6,0.6,0.6,0.6,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,0.62,0.69,0.62,0.428571429,0.6
82,14,1,0.6,0.6,0.6,0.6,0.6,1,0.571428571,0.857142857,0.857142857,0.857142857,0.714285714,0.62,0.39,0.58,0.428571429,0.6
82,15,1,0.6,0.6,0.6,0.6,0.6,0.857142857,0.571428571,0.857142857,0.714285714,0.857142857,0.714285714,0.65,0.41,0.57,0.428571429,0.6
82,16,0.2,0,0.2,0.2,0.2,0.2,0,0.142857143,0.285714286,0.571428571,0.142857143,0.285714286,0.14,0.7,0.1,0,0.2
82,17,0.2,0.2,0.2,0.2,0.2,0.2,0.428571429,0.285714286,0.428571429,0.571428571,0.571428571,0.285714286,0.39,0.39,0.33,0.285714286,0.2
82,18,0.2,0.2,0.2,0.2,0.2,0.2,0.285714286,0.142857143,0.428571429,0.571428571,0.428571429,0.571428571,0.27,0.96,0.34,0.285714286,0.2
82,19,0.2,0,0.2,0.2,0.2,0.2,0.285714286,0.285714286,0.428571429,0.714285714,0.571428571,0.571428571,0.33,0.14,0.27,0.142857143,0.2
82,20,0.2,0.2,0.2,0.2,0.2,0.2,0.285714286,0.285714286,0.428571429,0.571428571,0.571428571,0.428571429,0.43,0.21,0.27,0.285714286,0.2
82,21,0,0,0,0,0,0,0.285714286,0.285714286,0.428571429,0.714285714,0.428571429,0.571428571,0.24,0.6,0.33,0,0
82,22,0.2,0,0.2,0.2,0.2,0.2,0.428571429,0.428571429,0.285714286,0.428571429,0.285714286,0.428571429,0.34,-0.01,0.35,0.142857143,0.2
82,23,0.2,0,0.2,0.2,0.2,0.2,0.285714286,0.428571429,0.285714286,0.428571429,0.285714286,0.428571429,0.4,0.44,0.39,0.142857143,0.2
82,24,0.2,0,0.2,0.2,0.2,0.2,0.285714286,0.428571429,0.285714286,0.428571429,0.285714286,0.428571429,0.36,0.09,0.38,0.142857143,0.2
82,25,0.2,0,0.2,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.428571429,0.285714286,0.428571429,0.33,-0.13,0.41,0.142857143,0.2
82,26,0.2,0,0.2,0.2,0.2,0.2,0.285714286,0.428571429,0.285714286,0.428571429,0.285714286,0.285714286,0.39,0.77,0.34,0.142857143,0.2
83,0,0.75,0.25,0.75,1,1,1,0.75,0.75,0.5,0.75,0.75,0.75,0.81,0.01,0.75,0.25,0.75
83,1,0.75,1,0.75,1,1,1,0.75,0.5,0.75,0.75,0.75,0.75,0.8,0.03,0.69,0.5,0.75
83,2,0.75,1,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.81,-0.04,0.74,0.25,0.75
83,3,1,1,0.75,1,1,1,0.75,0.75,0.5,0.75,0.75,0.75,0.81,0.35,0.78,0.25,1
83,4,1,1,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.81,0.45,0.74,0.5,1
83,5,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,0.79,0.45,0.75,0.5,0
83,6,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.59,-0.24,0.47,0.5,0.25
83,7,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.56,-0.21,0.52,0.25,0.25
83,8,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.25,0.43,0.5,0.25
83,9,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.53,-0.37,0.53,0.25,0.25
83,10,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.54,0.18,0.52,0.25,0.25
83,11,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.41,0.29,0.32,0,0
83,12,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.41,0.21,0.31,0.25,0
83,13,0,0,0,0,0,0,0,0.5,0,0,0,0,0.39,0.02,0.38,0,0
83,14,0,0,0,0,0,0,0.25,0.5,0.25,0,0.25,0.5,0.36,0.2,0.3,0,0
83,15,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.31,0.22,0.27,0,0
84,0,1,1,1,1,1,1,1,0.875,1,1,1,1,0.79,0.29,0.63,0.5,1
84,1,1,0.833333333,1,1,1,1,1,0.875,1,1,1,1,0.84,0.22,0.63,0.5,1
84,2,1,1,1,1,1,1,1,0.875,1,1,1,1,0.86,0.51,0.58,0.5,1
84,3,1,0.833333333,1,1,1,1,1,0.75,1,1,1,1,0.86,0.72,0.6,0.5,1
84,4,1,0.166666667,1,1,1,1,1,1,1,1,1,0.875,0.77,0.43,0.65,0.5,1
84,5,0.666666667,0.166666667,1,0.666666667,1,1,0.875,0.875,1,1,1,1,0.85,0.61,0.62,0.5,0.833333333
84,6,0.833333333,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.75,0.75,0.625,0.68,-0.18,0.38,0.375,0.833333333
84,7,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.75,0.75,0.75,0.65,0.12,0.57,0.375,0.833333333
84,8,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.75,0.75,0.75,0.7,-0.13,0.54,0.375,0.833333333
84,9,0.833333333,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.875,0.875,0.75,0.62,-0.11,0.54,0.375,0.833333333
84,10,0.833333333,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.75,0.75,0.75,0.61,0.25,0.56,0.375,0.833333333
84,11,0.833333333,1,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.75,0.75,0.625,0.65,-0.1,0.56,0.375,0.833333333
84,12,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.75,0.75,0.75,0.64,0.18,0.54,0.375,0.833333333
84,13,0.666666667,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.5,0.75,0.75,0.75,0.75,0.62,-0.24,0.53,0.25,0.666666667
84,14,0.833333333,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.5,0.75,0.75,0.75,0.75,0.62,0.03,0.53,0.375,0.833333333
84,15,0.666666667,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.625,0.75,0.75,0.75,0.75,0.65,-0.04,0.58,0.375,0.666666667
84,16,0.666666667,0.166666667,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0.625,0.75,0.875,0.75,0.75,0.45,0.35,0.5,0.375,0.666666667
84,17,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0.75,0.875,0.875,0.75,0.875,0.51,0.57,0.48,0.375,0.666666667
84,18,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.875,0.625,0.875,0.875,0.75,0.875,0.62,0.43,0.53,0.375,0.5
84,19,0.5,0.5,0.666666667,0.5,0.5,0.5,0.875,0.75,0.875,0.875,0.75,0.875,0.57,0,0.43,0.375,0.5
84,20,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.833333333,0.875,0.875,0.875,0.75,0.875,0.75,0.64,0.47,0.41,0.375,0.666666667
84,21,0.5,0,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.5,0.625,0.75,0.33,0.33,0.33,0.25,0.5
84,22,0.5,0.833333333,0.5,0.5,0.5,0.5,0.75,0.75,0.625,0.625,0.625,0.625,0.32,0.37,0.39,0.25,0.5
84,23,0.5,0.833333333,0.5,0.5,0.5,0.666666667,0.625,0.75,0.625,0.625,0.625,0.75,0.37,0.35,0.35,0.375,0.666666667
84,24,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.625,0.875,0.39,-0.04,0.36,0.25,0.5
84,25,0.333333333,0.166666667,0.5,0.333333333,0.333333333,0.5,0.625,0.75,0.5,0.5,0.5,0.625,0.4,-0.07,0.37,0.25,0.333333333
84,26,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0.666666667,0.625,0.625,0.625,0.625,0.5,0.625,0.4,0.01,0.41,0.25,0.333333333
84,27,0.5,0,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.625,0.625,0.75,0.47,0.01,0.4,0.25,0.5
84,28,0.333333333,0,0.5,0.333333333,0.333333333,0.333333333,0.625,0.625,0.625,0.625,0.5,0.5,0.45,-0.07,0.39,0.25,0.333333333
84,29,0.5,0.166666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.37,0.13,0.37,0.25,0.5
84,30,0,0,0,0,0,0,0.25,0.375,0,0.25,0.5,0.5,0.19,0.7,0.2,0,0
84,31,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.375,0.375,0.125,0.5,0.625,0.75,0.27,0.76,0.22,0.125,0.166666667
84,32,0,0.333333333,0.166666667,0,0,0.5,0.625,0.375,0.5,0.5,0.5,0.75,0.29,0.84,0.25,0,0
84,33,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0.375,0.125,0.25,0.5,0.375,0.5,0.11,0.37,0.19,0.125,0
84,34,0.166666667,0.166666667,0,0,0,0,0.375,0.375,0.125,0.5,0.5,0.5,0.16,0.48,0.25,0,0
85,0,1,0.8,1,1,0.9,1,0.833333333,0.333333333,0.916666667,0.916666667,0.916666667,1,0.8,-0.34,0.82,0.5,0.9
85,1,1,0.6,1,1,0.9,1,0.833333333,0.583333333,0.833333333,0.833333333,0.75,0.666666667,0.76,0.08,0.71,0.333333333,0.9
85,2,1,0.6,0.9,1,1,1,0.75,0.333333333,0.75,0.916666667,0.916666667,0.916666667,0.78,0.05,0.72,0.583333333,1
85,3,1,0.5,0.8,0.8,0.8,1,0.666666667,0.5,0.5,0.666666667,0.666666667,0.833333333,0.67,-0.38,0.6,0.416666667,0.8
85,4,0.7,0.1,0.8,0.8,0.8,0.8,0.5,0.166666667,0.5,0.583333333,0.583333333,0.5,0.65,-0.49,0.58,0.25,0.8
85,5,0.8,0.4,0.8,0.8,0.8,0.9,0.5,0.333333333,0.5,0.583333333,0.583333333,0.666666667,0.71,0,0.68,0.25,0.8
85,6,0.8,0.5,0.8,0.8,0.8,0.8,0.5,0.333333333,0.5,0.666666667,0.666666667,0.666666667,0.6,-0.3,0.52,0.25,0.8
85,7,0.5,0.2,0.5,0.4,0.4,0.4,0.333333333,0.25,0.416666667,0.25,0.25,0.333333333,0.4,0.23,0.36,0.083333333,0.4
85,8,0.7,0.1,0.4,0.4,0.4,0.4,0.5,0.416666667,0.416666667,0.333333333,0.333333333,0.416666667,0.32,-0.17,0.27,0.166666667,0.1
85,9,0.3,0.2,0.3,0.3,0.3,0.3,0.25,0.166666667,0.25,0.25,0.25,0.416666667,0.35,-0.18,0.32,0.166666667,0.3
85,10,0.3,0.4,0.3,0.3,0.3,0.3,0.333333333,0.25,0.25,0.416666667,0.333333333,0.333333333,0.35,0.39,0.27,0.166666667,0.3
85,11,0.4,0.1,0.3,0.3,0.3,0.4,0.416666667,0.166666667,0.25,0.333333333,0.416666667,0.416666667,0.31,0.03,0.27,0.166666667,0.3
85,12,0.5,0.2,0.5,0.5,0.5,0.7,0.416666667,0.166666667,0.416666667,0.416666667,0.5,0.416666667,0.44,-0.24,0.4,0.25,0.6
85,13,0.5,0.1,0.5,0.5,0.5,0.5,0.333333333,0.25,0.333333333,0.5,0.416666667,0.333333333,0.34,0.04,0.26,0.25,0.5
85,14,0.5,0,0.5,0.5,0.5,0.5,0.416666667,0.166666667,0.333333333,0.5,0.416666667,0.333333333,0.43,-0.71,0.29,0.25,0.5
85,15,0.6,0.1,0.5,0.6,0.5,0.6,0.416666667,0.416666667,0.333333333,0.5,0.416666667,0.416666667,0.43,-1.01,0.39,0.333333333,0.6
85,16,0.5,0,0.5,0.5,0.5,0.7,0.416666667,0.166666667,0.333333333,0.416666667,0.5,0.583333333,0.38,0.17,0.43,0.25,0.5
85,17,0.2,0.1,0.2,0.2,0.2,0.2,0.416666667,0.333333333,0.416666667,0.416666667,0.333333333,0.083333333,0.39,0.65,0.46,0,0.1
85,18,0.3,0.1,0.3,0.3,0.2,0.5,0.333333333,0.5,0.333333333,0.25,0.25,0.416666667,0.47,0.12,0.49,0.083333333,0.3
85,19,0.3,0.2,0.3,0.3,0.3,0.3,0.416666667,0.416666667,0.333333333,0.25,0.333333333,0.5,0.19,0.11,0.12,0.166666667,0.3
85,20,0.3,0.4,0.3,0.3,0.3,0.4,0.333333333,0.25,0.25,0.166666667,0.166666667,0.25,0.27,-0.47,0.2,0.166666667,0.3
85,21,0.2,0,0.2,0.2,0.2,0.2,0.25,0.5,0.333333333,0.333333333,0.333333333,0.25,0.14,0.44,0.06,0.083333333,0.1
85,22,0.2,0.3,0.2,0.2,0.2,0.2,0.25,0.416666667,0.333333333,0.25,0.25,0.333333333,0.63,0.31,0.63,0.083333333,0.2
85,23,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.583333333,0.25,0.25,0.25,0.5,0.52,0.22,0.49,0.083333333,0.2
85,24,0.2,0.2,0.2,0.2,0.2,0.5,0.333333333,0.333333333,0.333333333,0.25,0.25,0.333333333,0.53,0.12,0.5,0.083333333,0.2
86,0,1,0.142857143,1,1,1,1,0.727272727,0.636363636,0.909090909,1,0.818181818,0.909090909,0.76,0.28,0.68,0.545454545,1
86,1,0.857142857,0.142857143,0.857142857,1,0.142857143,0.857142857,0.636363636,0.636363636,0.818181818,0.818181818,0.727272727,0.818181818,0.71,0.93,0.67,0.545454545,1
86,2,1,0.142857143,1,1,1,1,0.636363636,0.636363636,1,0.818181818,0.818181818,0.909090909,0.8,0.06,0.7,0.545454545,1
86,3,0.714285714,0.142857143,0.714285714,0.714285714,0,0.714285714,0.545454545,0.636363636,0.727272727,0.818181818,0.818181818,0.727272727,0.71,0.62,0.65,0.363636364,0.714285714
86,4,0.714285714,0.142857143,0.857142857,1,0.142857143,0.714285714,0.545454545,0.636363636,0.909090909,0.909090909,0.909090909,0.818181818,0.79,0.62,0.84,0.454545455,0.714285714
86,5,0.714285714,0.142857143,0.714285714,0.714285714,0,0.714285714,0.545454545,0.636363636,0.727272727,0.636363636,0.636363636,0.818181818,0.7,0.61,0.7,0.363636364,0.714285714
86,6,0.714285714,0.142857143,0.714285714,0.714285714,0.714285714,0.714285714,0.545454545,0.727272727,0.727272727,0.818181818,0.636363636,0.727272727,0.74,0.38,0.53,0.363636364,0.714285714
86,7,0.714285714,0.142857143,0.714285714,0.714285714,0.714285714,0.714285714,0.454545455,0.272727273,0.636363636,0.636363636,0.454545455,0.727272727,0.66,-0.15,0.61,0.363636364,0.714285714
86,8,0.571428571,0.714285714,0.571428571,0.571428571,0.142857143,0.857142857,0.363636364,0.545454545,0.545454545,0.545454545,0.545454545,0.636363636,0.57,0.43,0.45,0.272727273,0.571428571
86,9,0.428571429,0.857142857,0.428571429,0.857142857,0.142857143,0.857142857,0.545454545,0.636363636,0.727272727,0.636363636,0.636363636,0.636363636,0.55,0.55,0.38,0.363636364,0.142857143
86,10,0.571428571,0.571428571,0.571428571,0.571428571,0,0.571428571,0.454545455,0.545454545,0.636363636,0.636363636,0.454545455,0.727272727,0.54,0.67,0.48,0.272727273,0.714285714
86,11,0.571428571,0.571428571,0.571428571,0.571428571,0,0.571428571,0.454545455,0.454545455,0.636363636,0.545454545,0.545454545,0.545454545,0.5,0.8,0.52,0.272727273,0.571428571
86,12,0.571428571,0.142857143,0.571428571,0.571428571,0,0.571428571,0.454545455,0.636363636,0.636363636,0.636363636,0.545454545,0.636363636,0.48,0.38,0.42,0.272727273,0.571428571
86,13,0.571428571,0.571428571,0.571428571,0.571428571,0,0.571428571,0.363636364,0.545454545,0.454545455,0.636363636,0.545454545,0.636363636,0.46,0.54,0.46,0.272727273,0.571428571
86,14,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0.714285714,0.363636364,0.545454545,0.545454545,0.545454545,0.454545455,0.636363636,0.37,0.53,0.47,0.181818182,0.428571429
86,15,0.428571429,0.142857143,0.428571429,0.428571429,0,0.714285714,0.363636364,0.181818182,0.545454545,0.363636364,0.545454545,0.363636364,0.46,0.43,0.45,0.181818182,0.428571429
86,16,0.428571429,0.142857143,0.428571429,0.428571429,0.142857143,0.714285714,0.272727273,0.090909091,0.454545455,0.363636364,0.454545455,0.454545455,0.48,0.49,0.44,0.181818182,0.428571429
86,17,0.428571429,0.142857143,0.428571429,0.571428571,0,0.428571429,0.272727273,0.272727273,0.454545455,0.454545455,0.636363636,0.727272727,0.56,0.75,0.5,0.272727273,0.428571429
86,18,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0.428571429,0.363636364,0.181818182,0.454545455,0.363636364,0.545454545,0.454545455,0.41,0.34,0.5,0.181818182,0.428571429
86,19,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.090909091,0.090909091,0.363636364,0.363636364,0.454545455,0.454545455,0.42,-0.24,0.42,0.090909091,0.142857143
86,20,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.272727273,0.272727273,0.363636364,0.363636364,0.272727273,0.363636364,0.44,0.13,0.36,0.090909091,0.142857143
86,21,0.285714286,0,0.285714286,0.285714286,0,0.428571429,0.272727273,0.181818182,0.272727273,0.272727273,0.181818182,0.363636364,0.32,0.58,0.19,0.090909091,0.285714286
86,22,0.285714286,0,0.285714286,0.571428571,0,0.571428571,0.363636364,0.363636364,0.363636364,0.272727273,0.272727273,0.454545455,0.3,0.22,0.18,0.090909091,0.285714286
86,23,0.285714286,0,0.285714286,0.285714286,0,0.285714286,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.27,0.98,0.18,0.090909091,0.285714286
86,24,0.285714286,0.285714286,0.285714286,0.285714286,0,0.285714286,0.363636364,0.181818182,0.363636364,0.272727273,0.272727273,0.181818182,0.28,0.53,0.2,0.090909091,0.285714286
86,25,0,0.142857143,0,0,0,0.142857143,0.272727273,0.454545455,0.363636364,0.454545455,0.363636364,0.363636364,0.37,0.48,0.41,0.090909091,0
86,26,0,0.142857143,0,0,0,0,0.090909091,0.181818182,0,0.363636364,0.272727273,0.363636364,0.24,-0.11,0.05,0,0
86,27,0,0.142857143,0,0,0,0,0,0.181818182,0.272727273,0.272727273,0.181818182,0.272727273,0.24,0.54,0.21,0,0
86,28,0,0.142857143,0.428571429,0.142857143,0,0.142857143,0,0.181818182,0.363636364,0.363636364,0.272727273,0.545454545,0.17,-0.01,0.12,0.090909091,0
86,29,0,0.142857143,0.428571429,0,0,0,0.090909091,0.181818182,0.454545455,0.363636364,0.363636364,0.545454545,0.36,0.17,0.23,0,0
86,30,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.090909091,0.181818182,0.272727273,0.454545455,0.363636364,0.454545455,0.4,-0.8,0.36,0.090909091,0.142857143
86,31,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0.142857143,0.181818182,0.181818182,0.181818182,0.454545455,0.454545455,0.363636364,0.43,-0.35,0.21,0.181818182,0.285714286
86,32,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.272727273,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.43,-0.13,0.34,0.090909091,0.142857143
86,33,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.181818182,0.090909091,0.272727273,0.454545455,0.363636364,0.545454545,0.46,-0.42,0.38,0.090909091,0.142857143
86,34,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429,0.090909091,0.090909091,0.272727273,0.636363636,0.272727273,0.454545455,0.5,-0.17,0.49,0.090909091,0.142857143
87,0,1,0.2,1,1,1,1,1,0.625,1,1,1,1,0.76,-0.83,0.66,0.5,1
