id,question_id,vqa_answer,mc_answer,correct
69,6,no</s>,no,0
69,0,No</s>,no,0
69,1,No one is playing a video game in the image. The image shows a couch with pillows and a wooden frame.</s>,girl,0
69,2,No</s>,no,0
69,3,There is no woman in the image.</s>,playing a video game,1
69,4,Yes</s>,yes,1
69,5,The woman is playing the video game in the living room.</s>,on the couch,1
69,6,No</s>,no,0
69,0,No</s>,no,0
69,1,nobody</s>,woman,1
69,2,No</s>,no,0
69,3,The woman is sitting on the couch.</s>,watching TV,0
69,4,Yes</s>,yes,1
69,5,The woman is playing the video game on the couch.</s>,on the couch,1
69,6,No</s>,no,0
70,0,Yes</s>,yes,1
70,1,The people are skiing in a line likely on a mountain or a snowy slope.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,The terrain in the image is a snow-covered mountain slope.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,In the distance there are snow-covered mountains.</s>,mountain,1
70,6,Yes</s>,yes,1
70,7,Yes</s>,yes,1
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,Yes</s>,yes,1
70,1,The people are skiing down a snowy hill following a trail in the snow.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,A mountain slope B Flatland C Hilly terrain D Snowy plain A</s>,land,1
70,4,Yes</s>,yes,1
70,5,In the distance there are trees visible in the image.</s>,tree,0
70,6,Yes</s>,yes,1
70,7,yes</s>,yes,1
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,No</s>,no,0
70,3,The terrain in the image is a snow-covered mountain range with a valley in the middle. The mountains are covered in snow and there are also some ice formations visible on the ground.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,The mountains are in the distance.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,yes</s>,yes,1
70,3,This is a snow-covered field or plain with mountains in the background.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,The distance is filled with snow-covered mountains.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people are skiing down a snowy slope.</s>,skiing,1
70,2,no</s>,no,0
70,3,This is a snowy mountain range with a large open area of snow. The terrain is covered in snow and the mountains are visible in the background.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,The distance features a mountain range which is covered with snow.</s>,mountain,1
70,6,No the skiers are not travelling. The image shows a snowy mountain range with no skiers visible.</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,No this is not land. This is a large body of ice such as an iceberg or glacier with mountains in the background.</s>,no,0
70,3,This is a snow-covered mountain range with peaks and valleys covered in snow.</s>,desert,0
70,4,yes</s>,yes,1
70,5,In the distance there are snow-covered mountains and peaks which are part of a large mountain range.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people are skiing down the snowy mountain.</s>,skiing,1
70,2,No</s>,no,0
70,3,The terrain in the image is a snow-covered mountain range.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,In the distance there are snow-covered mountains.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,Yes</s>,yes,1
70,1,The people are skiing down a snow-covered slope.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,The terrain in the image is a snow-covered slope which is suitable for skiing.</s>,forest,0
70,4,Yes</s>,yes,1
70,5,In the distance there is a group of people skiing on a snowy slope.</s>,mountain,1
70,6,Yes</s>,yes,1
70,7,yes</s>,yes,1
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,Yes</s>,yes,1
70,1,The people are skiing down a snowy mountain slope.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,The terrain in the image is a snow-covered slope which is suitable for skiing.</s>,forest,0
70,4,Yes</s>,yes,1
70,5,In the distance there are trees visible on the snowy hill.</s>,hill,0
70,6,Yes</s>,yes,1
70,7,yes</s>,yes,1
70,8,yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people are standing on top of a snowy mountain enjoying the view and the experience.</s>,skiing,1
70,2,Yes</s>,yes,1
70,3,This is a mountainous terrain with a large snow-covered mountain in the background.</s>,desert,0
70,4,yes</s>,yes,1
70,5,A mountain peak covered in snow.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,yes</s>,yes,1
70,3,The terrain in the image is a snow-covered mountain with a steep slope.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,The mountain is in the distance.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,No</s>,no,0
70,9,is the land vast or small?</s>,vast,1
70,10,yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,no</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,yes</s>,yes,1
70,3,This is a mountainous terrain with snow-capped mountains and a mountain range in the background.</s>,desert,0
70,4,yes</s>,yes,1
70,5,A mountain range is in the distance.</s>,mountain,1
70,6,No the skiers are not travelling in the image. The image shows a mountain range with snow on it and the skiers are not visible.</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,no</s>,no,0
70,1,The people are standing on the side of a snowy mountain looking at the top of the mountain.</s>,hiking,0
70,2,yes</s>,yes,1
70,3,This is a snowy mountain with a peak.</s>,desert,0
70,4,yes</s>,yes,1
70,5,A mountain peak</s>,mountain,1
70,6,No the skiers are not travelling. The image shows a mountain with snow on it and there are no skiers visible.</s>,no,0
70,7,No</s>,no,0
70,8,No</s>,no,0
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,yes</s>,yes,1
70,3,This is a snow-covered mountain which is a type of mountainous terrain.</s>,desert,0
70,4,Yes</s>,yes,1
70,5,A mountain peak</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,No</s>,no,0
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people are walking through a snow-covered forest surrounded by snow-covered trees.</s>,hiking,0
70,2,yes</s>,yes,1
70,3,This is a snow-covered forest with a path through it.</s>,forest,0
70,4,No</s>,no,0
70,5,In the distance there are trees covered in snow.</s>,tree,0
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,No</s>,no,0
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people are standing on a snow-covered field likely enjoying the winter scenery or participating in winter activities.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,This is a snow-covered terrain which could be a mountain top a field or a hill. The snow is covering the ground and the landscape is flat and open.</s>,desert,0
70,4,yes</s>,yes,1
70,5,A mountain range can be seen in the distance.</s>,mountain,1
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,There are no people in the image.</s>,swimming,0
70,2,yes</s>,yes,1
70,3,The image shows a snow-covered field with trees in the background.</s>,forest,0
70,4,No</s>,no,0
70,5,The distance is filled with trees covered in snow.</s>,tree,0
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,Yes</s>,yes,1
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
70,0,No</s>,no,0
70,1,The people in the image are skiing in a snowy field.</s>,skiing,1
70,2,yes</s>,yes,1
70,3,This is a snow-covered field with trees in the background.</s>,forest,0
70,4,No</s>,no,0
70,5,In the distance there are trees covered in snow.</s>,tree,0
70,6,No</s>,no,0
70,7,No</s>,no,0
70,8,No</s>,no,0
70,9,is the land vast or small?</s>,vast,1
70,10,Yes</s>,yes,1
70,11,Snow</s>,snow,0
71,0,Yes</s>,yes,1
71,1,Yes there are beach umbrellas in the image.</s>,yes,1
71,2,A large number of red and white striped umbrellas are on the beach.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No the beach umbrellas are red and white.</s>,no,0
71,6,The beach umbrellas are red and white.</s>,red,0
71,7,Yes</s>,yes,1
71,8,The beach is crowded with many red and white striped umbrellas.</s>,crowded,1
71,0,yes</s>,yes,1
71,1,yes</s>,yes,1
71,2,There are many red and white umbrellas on the beach.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,red</s>,red,1
71,5,No the beach umbrellas are red.</s>,no,0
71,6,The beach umbrellas are red.</s>,red,0
71,7,Yes</s>,yes,1
71,8,The beach is crowded with people.</s>,crowded,1
71,0,Yes</s>,yes,1
71,1,Yes</s>,yes,1
71,2,A large number of red and white umbrellas.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red.</s>,red,1
71,5,No the beach umbrellas are red.</s>,no,0
71,6,The beach umbrellas are red.</s>,red,0
71,7,Yes</s>,yes,1
71,8,The beach is crowded with many people and umbrellas.</s>,crowded,1
71,0,yes</s>,yes,1
71,1,Yes</s>,yes,1
71,2,There are many umbrellas on the beach providing shade for the people.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No the beach umbrellas are red.</s>,no,0
71,6,The beach umbrellas are red and white.</s>,red,0
71,7,Yes</s>,yes,1
71,8,The beach is crowded with many people and beach umbrellas.</s>,crowded,1
71,0,yes</s>,yes,1
71,1,Yes</s>,yes,1
71,2,There are many red and white umbrellas on the beach.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No the beach umbrellas are red and white.</s>,no,0
71,6,red</s>,red,0
71,7,Yes the beach is crowded with many people and red umbrellas.</s>,yes,1
71,8,The beach is crowded with a large number of red and white umbrellas and people enjoying the sunny day.</s>,crowded,1
71,0,Yes</s>,yes,1
71,1,Yes</s>,yes,1
71,2,A. Umbrellas B. Chairs C. People D. Water  Answer: A</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red.</s>,red,1
71,5,No the beach umbrellas are red.</s>,no,0
71,6,The beach umbrellas are red.</s>,red,0
71,7,Yes</s>,yes,1
71,8,The beach is crowded with people.</s>,crowded,1
71,0,No this is not a beach. The image shows a large number of red and white umbrellas floating in a body of water which is not a beach setting.</s>,no,0
71,1,Yes</s>,yes,1
71,2,There are many red and white umbrellas on the beach.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No the beach umbrellas are red and white.</s>,no,0
71,6,The beach umbrellas are red and white.</s>,red,0
71,7,No the beach is not crowded. The image shows a large number of umbrellas and beach chairs but there are no people visible.</s>,no,0
71,8,The beach is empty with no people visible in the image.</s>,empty,0
71,0,No</s>,no,0
71,1,No</s>,no,0
71,2,The image shows a beach with a large number of red and white umbrellas.</s>,beach umbrellas,1
71,3,Yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No the beach umbrellas are red.</s>,no,0
71,6,The beach umbrellas are red and white.</s>,red,0
71,7,No</s>,no,0
71,8,The beach is crowded with many people standing on it.</s>,crowded,1
71,0,No</s>,no,0
71,1,Yes</s>,yes,1
71,2,There are many red and white umbrellas on the beach.</s>,beach umbrellas,1
71,3,yes</s>,yes,1
71,4,The beach umbrellas are red and white.</s>,red,1
71,5,No</s>,no,0
71,6,The beach umbrellas are red and white.</s>,red,0
71,7,No</s>,no,0
71,8,The beach is empty with no people visible in the image.</s>,empty,0
71,0,yes</s>,yes,1
71,1,No</s>,no,0
71,2,A palm tree is on the beach.</s>,beach umbrellas,1
71,3,No</s>,no,0
71,4,There are no beach umbrellas in the image.</s>,green,0
71,5,No</s>,no,0
71,6,There are no beach umbrellas in the image.</s>,black,0
71,7,No</s>,no,0
71,8,The beach is empty.</s>,empty,0
71,0,yes</s>,yes,1
71,1,No</s>,no,0
71,2,There is a person on the beach standing near the water.</s>,beach balls,0
71,3,No</s>,no,0
71,4,There are no beach umbrellas in the image.</s>,green,0
71,5,No</s>,no,0
71,6,There are no beach umbrellas in the image.</s>,black,0
71,7,No</s>,no,0
71,8,The beach is empty.</s>,empty,0
71,0,Yes</s>,yes,1
71,1,No</s>,no,0
71,2,There are palm trees on the beach.</s>,beach chairs,0
71,3,No</s>,no,0
71,4,There are no beach umbrellas in the image.</s>,green,0
71,5,No</s>,no,0
71,6,There are no beach umbrellas in the image.</s>,black,0
71,7,No</s>,no,0
71,8,The beach is empty.</s>,empty,0
71,0,Yes</s>,yes,1
71,1,No</s>,no,0
71,2,There are a few people on the beach.</s>,beach chairs,0
71,3,No</s>,no,0
71,4,There are no beach umbrellas in the image.</s>,green,0
71,5,No</s>,no,0
71,6,There are no beach umbrellas in the image.</s>,black,0
71,7,No</s>,no,0
71,8,The beach is empty.</s>,empty,0
71,0,Yes</s>,yes,1
71,1,No</s>,no,0
71,2,A palm tree is on the beach.</s>,beach umbrellas,1
71,3,No</s>,no,0
71,4,There are no beach umbrellas in the image.</s>,green,0
71,5,No</s>,no,0
71,6,There are no beach umbrellas in the image.</s>,black,0
71,7,No</s>,no,0
71,8,The beach is empty.</s>,empty,0
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman in a red shirt and black shorts is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court B tennis court A tennis court</s>,court,1
72,6,Yes</s>,yes,1
72,7,red</s>,red,1
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman in a red dress is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,red</s>,red,1
72,8,yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court B tennis court A tennis court</s>,court,1
72,6,Yes</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman wearing a red outfit is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman in a red dress is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,red</s>,red,1
72,8,No</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes</s>,yes,1
72,1,A woman in a red shirt and white skirt.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,red and white</s>,red,1
72,8,No</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes</s>,yes,1
72,3,Tennis</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing a red outfit.</s>,red,1
72,8,No</s>,no,0
72,9,The court is red.</s>,red,0
72,0,yes</s>,yes,1
72,1,A woman in a green dress is playing tennis.</s>,lady,1
72,2,No</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court B tennis court C tennis court</s>,court,1
72,6,No</s>,no,0
72,7,The lady is wearing a green dress.</s>,green,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,The lady is wearing black.</s>,red,1
72,8,yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,No the lady is not playing tennis. She is sitting on the tennis court with her legs crossed.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court B tennis court A tennis court</s>,court,1
72,6,No</s>,no,0
72,7,The lady is wearing a blue dress.</s>,blue,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,yes</s>,yes,1
72,1,A woman in a blue dress.</s>,lady,1
72,2,No the lady is not playing tennis. She is standing on a tennis court but she is not holding a tennis racket or engaging in any tennis-related activity.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,A tennis court</s>,field,0
72,6,No</s>,no,0
72,7,blue</s>,blue,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes</s>,yes,1
72,1,No one is playing tennis in the image. The image shows a woman wearing a red dress standing in a large room possibly a ballroom or a living room.</s>,lady,1
72,2,No</s>,no,0
72,3,The lady is not playing any sport. She is standing in a room possibly a lobby or a hallway wearing a red dress.</s>,tennis,1
72,4,No</s>,no,0
72,5,A hotel lobby B) A museum C) A restaurant D) A store  A) A hotel lobby</s>,gym,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,No</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes</s>,yes,1
72,1,no one</s>,man,0
72,2,No</s>,no,0
72,3,The lady is not playing any sport. She is walking down the street in a red dress and carrying a purse.</s>,soccer,0
72,4,no</s>,no,0
72,5,city street</s>,field,0
72,6,yes</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,No</s>,no,0
72,9,The court is black.</s>,yellow,0
72,0,Yes</s>,yes,1
72,1,no one</s>,man,0
72,2,No</s>,no,0
72,3,0</s>,tennis,1
72,4,No</s>,no,0
72,5,This is a painting.</s>,field,0
72,6,Yes</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,no</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes</s>,yes,1
72,1,no one</s>,man,0
72,2,No</s>,no,0
72,3,The lady is not playing any sport. She is wearing a red dress and standing in a room.</s>,tennis,1
72,4,No</s>,no,0
72,5,The image is of a woman standing in a room wearing a red dress. The room has a doorway and a wall and the woman is posing for a picture. The image is black and white which suggests that it could be an old photograph. The woman's dress is described as being fancy which implies that the occasion might be formal or special.</s>,court,1
72,6,Yes</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,No</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes</s>,yes,1
72,1,No one is playing tennis in the image. The image features a woman wearing a red hat sitting in a red chair.</s>,lady,1
72,2,No</s>,no,0
72,3,The lady is not playing any sport. She is sitting in a chair wearing a red hat and smiling.</s>,tennis,1
72,4,No</s>,no,0
72,5,A restaurant B cafe C bar D hotel</s>,gym,0
72,6,No</s>,no,0
72,7,The lady is wearing a white shirt and a red hat.</s>,red,1
72,8,0</s>,no,0
72,9,The court is red.</s>,red,0
72,0,No</s>,no,0
72,1,No one is playing tennis in the image. The image shows a tennis court with a net but it is empty and no one is playing.</s>,girl,0
72,2,No the lady is not playing tennis. She is standing on the tennis court but she is not actively engaged in a game.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,There is no lady in the image. The image shows a tennis court with a green surface.</s>,green,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No</s>,no,0
72,1,No one is playing tennis in the image. The tennis court is empty.</s>,girl,0
72,2,No</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,There is no lady in the image. The image features a tennis court with a net and a backboard.</s>,yellow,0
72,8,yes</s>,yes,1
72,9,green</s>,green,1
72,0,No</s>,no,0
72,1,No one is playing tennis in the image. The image shows a tennis court with white lines on a green surface.</s>,girl,0
72,2,No</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,There is no lady in the image. The image shows a tennis court with a net.</s>,yellow,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No</s>,no,0
72,1,No one is playing tennis in the image. The image shows an empty tennis court with a net and a basket ball hoop.</s>,girl,0
72,2,No</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,There is no lady in the image. The image features a tennis court with a net and a backboard.</s>,yellow,0
72,8,Yes</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No</s>,no,0
72,1,No one is playing tennis in the image. The image shows an empty tennis court with a net and a green floor.</s>,girl,0
72,2,No</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,yes</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No</s>,no,0
72,7,There is no lady in the image. The image shows a tennis court with a green floor.</s>,green,0
72,8,yes</s>,yes,1
72,9,The court is green.</s>,green,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,No</s>,no,0
73,0,yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,yes</s>,yes,1
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,Yes</s>,yes,1
73,3,No</s>,no,0
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,Yes</s>,yes,1
73,3,Yes</s>,yes,1
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,No</s>,no,0
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,No</s>,no,0
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,No</s>,no,0
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,No</s>,no,0
73,3,No</s>,no,0
73,0,Yes</s>,yes,1
73,1,No</s>,no,0
73,2,No</s>,no,0
73,3,No</s>,no,0
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,No</s>,no,0
73,3,Yes</s>,yes,1
73,0,No</s>,no,0
73,1,Yes</s>,yes,1
73,2,yes</s>,yes,1
73,3,No</s>,no,0
