id,question_id,vqa_answer,mc_answer,correct
72,0,Yes this is a lady playing tennis on a court.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis as she is holding a tennis racket and standing on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing a red dress.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing a red shirt.</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady playing tennis on a tennis court.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing a red dress while playing tennis.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing a red outfit while playing tennis.</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,An older woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis. She is on a tennis court holding a tennis racket and is about to hit a tennis ball.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing red.</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady.</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing red.</s>,yes,1
72,7,The lady is wearing red.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis. She is swinging a tennis racket at a tennis ball on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing red while playing tennis.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,No the court is not green. It is a red clay court.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis as she is swinging a tennis racket on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing red.</s>,yes,1
72,7,The lady is wearing a red shirt and a white skirt.</s>,red,1
72,8,No the court is not green. It is a clay court.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady playing tennis.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis as she is holding a tennis racket and preparing to hit a tennis ball.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,Yes the lady is wearing a red outfit.</s>,yes,1
72,7,The lady is wearing a red shirt and a white hat.</s>,red,1
72,8,No the court is not green. It is a red tennis court.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,No the lady is not playing tennis. She is standing on a staircase looking down at the tennis court.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No the lady is not wearing red. She is wearing a green dress.</s>,no,0
72,7,The lady is wearing a blue dress.</s>,blue,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes the image shows a lady standing on a tennis court.</s>,yes,1
72,1,1 person is playing tennis in the image.</s>,lady,1
72,2,Yes the lady is playing tennis on a tennis court.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No the lady is not wearing red. She is wearing black clothing.</s>,no,0
72,7,The lady is wearing black clothing.</s>,blue,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady.</s>,yes,1
72,1,A woman is playing tennis.</s>,lady,1
72,2,Yes the lady is playing tennis as she is sitting on the tennis court with a tennis racket.</s>,yes,1
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No the lady is not wearing red. She is wearing a blue dress.</s>,no,0
72,7,The lady is wearing blue.</s>,blue,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady.</s>,yes,1
72,1,A woman is playing tennis in the image.</s>,lady,1
72,2,No the lady is not playing tennis. She is standing on a tennis court but she is not actively engaged in a game.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,No the lady is not wearing red. She is wearing a blue dress.</s>,no,0
72,7,The lady is wearing a blue dress.</s>,blue,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,Yes this is a lady.</s>,yes,1
72,1,0</s>,boy,0
72,2,No the lady is not playing tennis. She is standing in a room wearing a red dress and posing for a picture.</s>,no,0
72,3,0</s>,tennis,1
72,4,Yes the woman is standing in a court.</s>,yes,1
72,5,This is a large ornate and fancy room likely a ballroom or a formal event venue.</s>,gym,0
72,6,Yes the lady is wearing a red outfit.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,No the court is not green. It is a large ornate room with a woman standing in it.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady.</s>,yes,1
72,1,0</s>,boy,0
72,2,No the lady is not playing tennis. She is walking down the street in a red dress and heels.</s>,no,0
72,3,0</s>,tennis,1
72,4,No there is no court in the image. The image features a woman walking down a city street.</s>,no,0
72,5,This is a city street.</s>,field,0
72,6,Yes the lady is wearing a red dress.</s>,yes,1
72,7,The lady is wearing a red outfit.</s>,red,1
72,8,No the court is not green. It is a city street with cars and buildings.</s>,no,0
72,9,The court is black.</s>,yellow,0
72,0,Yes this is a lady as she is wearing a long red dress and a red scarf.</s>,yes,1
72,1,0</s>,boy,0
72,2,No the lady is not playing tennis. She is wearing a red dress and standing in front of a wall possibly in a portrait or a painting.</s>,no,0
72,3,0</s>,tennis,1
72,4,No there is no court in the image. The image features a woman wearing a red dress and a red scarf.</s>,no,0
72,5,This is a painting of a woman wearing a red dress.</s>,court,1
72,6,Yes the lady is wearing a red dress.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,No the court is not green. The woman is wearing a red dress and a red hat.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady as she is wearing a fancy dress and appears to be well-dressed.</s>,yes,1
72,1,The image shows a woman in a red dress who is not playing tennis. She is standing in a room possibly a hallway and looking at the camera.</s>,lady,1
72,2,No the lady is not playing tennis. She is wearing a red dress and standing in a room.</s>,no,0
72,3,The lady is not playing any sport. She is wearing a red dress and standing in a room.</s>,tennis,1
72,4,Yes the woman is standing in a court.</s>,yes,1
72,5,This is a room possibly a hallway with a woman wearing a red dress standing in it.</s>,gym,0
72,6,Yes the lady is wearing a red dress.</s>,yes,1
72,7,The lady is wearing a red dress.</s>,red,1
72,8,No the court is not green. The court is white.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,Yes this is a lady.</s>,yes,1
72,1,The image does not show anyone playing tennis. It features a woman sitting on a red chair wearing a hat and a white shirt and smiling.</s>,lady,1
72,2,No the lady is not playing tennis. She is sitting in a red chair wearing a red hat and smiling.</s>,no,0
72,3,0</s>,tennis,1
72,4,0</s>,no,0
72,5,This is a restaurant.</s>,gym,0
72,6,Yes the lady is wearing a red hat and a red shirt.</s>,yes,1
72,7,The lady is wearing a white shirt and a red hat.</s>,red,1
72,8,No the court is not green. The woman is sitting in a red chair.</s>,no,0
72,9,The court is red.</s>,red,0
72,0,No this is not a lady. It is a tennis court with a net in the middle.</s>,no,0
72,1,2 men are playing tennis on the court.</s>,man,0
72,2,No the lady is not playing tennis. She is standing on the tennis court but there is no tennis ball or racquet visible in the image.</s>,no,0
72,3,The lady is playing tennis on a tennis court.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,0</s>,no,0
72,7,The lady is wearing a green dress.</s>,green,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No this is a tennis court.</s>,no,0
72,1,2 people are playing tennis on the court.</s>,lady,1
72,2,No there is no lady playing tennis in the image. The image shows an empty tennis court with a net and a backboard.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,0</s>,no,0
72,7,0</s>,blue,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No this is not a lady. It is a tennis court with a net.</s>,no,0
72,1,2 people are playing tennis on the court.</s>,lady,1
72,2,No the lady is not playing tennis in the image. The image shows a tennis court with a net and lines but there is no lady or any other person visible in the scene.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,0</s>,no,0
72,7,The lady is wearing a white dress.</s>,yellow,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,No this is not a lady. It is a tennis court with a net and a basket ball hoop.</s>,no,0
72,1,2 people are playing tennis in the image.</s>,lady,1
72,2,No the lady is not playing tennis in the image. She is standing on a tennis court but there is no indication that she is actively engaged in a game or practice session.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is a tennis court.</s>,court,1
72,6,0</s>,no,0
72,7,The lady is wearing black.</s>,red,1
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
72,0,0</s>,no,0
72,1,2 people are playing tennis in the image.</s>,lady,1
72,2,No the lady is not playing tennis in the image. She is standing on the tennis court but there is no indication that she is actively engaged in a game.</s>,no,0
72,3,The lady is playing tennis.</s>,tennis,1
72,4,Yes there is a tennis court in the image.</s>,yes,1
72,5,This is an indoor tennis court.</s>,gym,0
72,6,0</s>,no,0
72,7,The lady is wearing a black dress.</s>,yellow,0
72,8,Yes the court is green.</s>,yes,1
72,9,The court is green.</s>,green,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and well-maintained grassy area.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and well-maintained grassy area.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field near the lake.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and well-maintained grassy area.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene takes place in a grassy field or park.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene features a green field with a sign on a wooden pole.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the background of the image.</s>,yes,1
73,3,Yes the field is lush green and full of grass.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene features a lush green field with a tree and a sign.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene features a green field with a sign in the grass.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field near the lake.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and well-maintained landscape.</s>,yes,1
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field near the water.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,No the field is not lush green. It is described as dry and brown in the image.</s>,no,0
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,No the field is not lush green. It is described as being brown and dry.</s>,no,0
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,No there is no field in the image. The scene features a sign near a lake with a tree in the background.</s>,no,0
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,No the field is not lush green. It is described as a brown field.</s>,no,0
73,0,Yes there is a sign on a wooden post near the water.</s>,yes,1
73,1,Yes there is a field near the body of water.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and thriving environment.</s>,yes,1
73,0,No there is no sign in the image. The image features a pathway through a grassy field with trees in the background.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green and full of grass.</s>,yes,1
73,0,No there is no sign in the image. The image features a river surrounded by a lush green field and palm trees.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a river or a stream.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,0</s>,no,0
73,1,Yes there is a field in the image which is located next to the body of water.</s>,yes,1
73,2,Yes there is a body of water in the image.</s>,yes,1
73,3,Yes the field is lush green indicating a healthy and well-maintained grassy area.</s>,yes,1
73,0,No there is no sign in the image. The image features a grassy field with trees and a lake in the background.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,No there is no sign in the image. The scene features a grassy area a tree a lake and a path.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,Yes there is a sign on the pole.</s>,yes,1
73,1,No there is no field in the image. The scene is set in a city street with cars and a street sign.</s>,no,0
73,2,No there is no body of water in the image. The scene is set on a street with a pole and a sign.</s>,no,0
73,3,No the field is not lush green. It is described as a barren field.</s>,no,0
73,0,Yes there is a sign in front of the building.</s>,yes,1
73,1,No there is no field in the image. The scene takes place in a city with a tall building and a parking meter on the sidewalk.</s>,no,0
73,2,No there is no body of water in the image. The scene is set on a city street with a building a parking meter and a sign.</s>,no,0
73,3,No the field is not lush green. It is described as being dry and brown.</s>,no,0
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,Yes there is a field in the image.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,No the field is not lush green. It is described as a barren field.</s>,no,0
73,0,Yes there is a sign on a pole.</s>,yes,1
73,1,No there is no field in the image. The scene is set in a residential area with a street sign and a tree.</s>,no,0
73,2,No there is no body of water in the image. The scene is set in a neighborhood with a red sign on a pole and there are trees in the background.</s>,no,0
73,3,No the field is not lush green. It is described as a dead field which implies that the grass is dry and brown and there is a lack of greenery.</s>,no,0
73,0,Yes there is a sign in the image.</s>,yes,1
73,1,No there is no field in the image. The scene features a street with a sign and a pole.</s>,no,0
73,2,No there is no body of water in the image. The scene features a street sign on a pole a building and a bush.</s>,no,0
73,3,No the field is not lush green. It is described as a barren field.</s>,no,0
73,0,No there is no sign in the image.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene is a lush green field with a tree and a path.</s>,no,0
73,3,Yes the field is lush green indicating a healthy and thriving environment.</s>,yes,1
73,0,No there is no sign in the image. The image features a lush green field with a hillside and mountains in the background.</s>,no,0
73,1,Yes there is a large green field in the image.</s>,yes,1
73,2,No there is no body of water visible in the image. The scene is a lush green field with a mountain in the background.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,No there is no sign in the image. The image features a lush green field with grassy hills and valleys.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water visible in the image. The scene is a lush green field with grassy hills and valleys.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,No there is no sign in the image.</s>,no,0
73,1,Yes there is a large green field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene features a lush green field with trees and a hazy sky.</s>,no,0
73,3,Yes the field is lush green indicating a healthy and well-maintained grassy area.</s>,yes,1
73,0,No there is no sign in the image. The scene features a large tree in a field of tall grass with a path leading to it.</s>,no,0
73,1,Yes there is a field in the image.</s>,yes,1
73,2,No there is no body of water in the image. The scene features a large tree in a lush green field with a path leading to it.</s>,no,0
73,3,Yes the field is lush green indicating that it is well-maintained and healthy.</s>,yes,1
73,0,No there is no sign in the image. The image features a river a forest and a grassy area.</s>,no,0
73,1,Yes there is a field near the body of water.</s>,yes,1
73,2,Yes there is a body of water in the image which is a lake.</s>,yes,1
73,3,No the field is not lush green. It is described as a barren field.</s>,no,0
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a desk.</s>,desk,1
74,4,Yes there is a laptop in the image.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,Yes the cat is on top of the desk.</s>,yes,1
74,7,The cat is on top of the desk sitting next to a laptop computer.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden desk.</s>,desk,1
74,4,Yes there is a laptop in the image.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,Yes the cat is sitting on top of the desk.</s>,yes,1
74,7,The cat is on top of the desk sitting on the keyboard of a laptop computer.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,A cat is on top of the desk.</s>,cat,1
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden table.</s>,table,0
74,4,Yes there is a laptop on the table.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,Yes the cat is sitting on top of the desk.</s>,yes,1
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a desk.</s>,desk,1
74,4,No there is no laptop in the image. The cat is sitting on a desk with various items including a cup a spoon a book and a potted plant.</s>,no,0
74,5,This is a computer desk.</s>,desktop computer,0
74,6,Yes the cat is sitting on top of the desk.</s>,yes,1
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a desk.</s>,desk,1
74,4,Yes there is a laptop on the desk.</s>,yes,1
74,5,This is a computer desk with a desktop computer on it.</s>,desktop computer,0
74,6,Yes the cat is sitting on top of the desk.</s>,yes,1
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,No there is no cat in the image. The image features a laptop computer sitting on a desk.</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden desk.</s>,desk,1
74,4,Yes there is a laptop on the desk.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,No there is no cat on top of the desk. The image shows a laptop computer sitting on a desk.</s>,no,0
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,No there is no cat in the image.</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a desk.</s>,desk,1
74,4,Yes there is a laptop sitting on a desk.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,No there is no cat on top of the desk. The image features a laptop computer a cell phone and a potted plant on a desk.</s>,no,0
74,7,The cat is under the desk.</s>,under,0
74,0,No there is no cat in the image.</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden desk.</s>,desk,1
74,4,Yes there is a laptop on the desk.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,No there is no cat on top of the desk. The image shows a laptop computer sitting on a desk with a potted plant nearby.</s>,no,0
74,7,There is no cat in the image. The image features a laptop computer sitting on a wooden desk.</s>,next to,0
74,0,No there is no cat in the image. The image features a laptop computer sitting on a desk in front of a window.</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden desk.</s>,desk,1
74,4,Yes there is a laptop on the desk.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,No there is no cat on top of the desk. The image shows a laptop computer sitting on a desk.</s>,no,0
74,7,The cat is under the desk.</s>,under,0
74,0,0</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a wooden desk.</s>,desk,1
74,4,Yes there is a laptop on the table.</s>,yes,1
74,5,This is a laptop computer.</s>,laptop,1
74,6,No there is no cat on top of the desk. The image shows a laptop computer sitting on a desk.</s>,no,0
74,7,0</s>,under,0
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,No there is no desk in the image. The image features a cat with large eyes.</s>,yes,1
74,3,0</s>,table,0
74,4,No there is no laptop in the image. The image features a cat with big eyes and it is a drawing or painting of the cat.</s>,yes,1
74,5,This is a drawing or a painting of a cat.</s>,desktop computer,0
74,6,No the cat is not on top of the desk. It is a drawing or painting of a cat not a real cat.</s>,no,0
74,7,The cat is on top of the desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is no animal on top of the desk. The image features a cat with yellow eyes.</s>,cat,1
74,2,No there is no desk in the image. The image features a cat with yellow eyes.</s>,yes,1
74,3,0</s>,table,0
74,4,No there is no laptop in the image. The image features a cat with yellow eyes and a white coat.</s>,yes,1
74,5,3D printer</s>,laptop,1
74,6,No the cat is not on top of the desk. It is sitting on the floor.</s>,no,0
74,7,The cat is sitting on top of a desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,No there is no desk in the image. The image features a cat with a long whisker.</s>,no,0
74,3,0</s>,table,0
74,4,No there is no laptop in the image. The image features a cat with a long whisker.</s>,no,0
74,5,This is a computer screen.</s>,desktop computer,0
74,6,No the cat is not on top of a desk. It is sitting on the ground looking up at the camera.</s>,no,0
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,No there is no desk in the image. The image features a cat with yellow eyes.</s>,yes,1
74,3,0</s>,table,0
74,4,No there is no laptop in the image. The image features a cat with yellow eyes.</s>,yes,1
74,5,This is a computer monitor.</s>,desktop computer,0
74,6,No the cat is not on top of the desk. It is sitting on the ground in front of the desk.</s>,no,0
74,7,The cat is sitting on top of the desk.</s>,on top of,1
74,0,Yes there is a cat in the image.</s>,yes,1
74,1,There is a cat on top of the desk.</s>,cat,1
74,2,No there is no desk in the image. The cat is sitting on a bed.</s>,no,0
74,3,The image shows a cat sitting on a bed.</s>,chair,0
74,4,No there is no laptop in the image. The image features a cat sitting on a bed.</s>,no,0
74,5,This is a cat.</s>,desktop computer,0
74,6,No the cat is not on top of a desk. It is laying on a bed.</s>,no,0
74,7,The cat is on top of the desk.</s>,on top of,1
74,0,0</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the room.</s>,yes,1
74,3,This is a home office setup which includes a desk a chair and a bookshelf.</s>,desk,1
74,4,Yes there is a laptop on the desk in the office.</s>,yes,1
74,5,This is a computer desk with a computer keyboard and mouse.</s>,desktop computer,0
74,6,No there is no cat on top of the desk. The image features a desk with a computer a chair and a window.</s>,no,0
74,7,The cat is sitting under the desk.</s>,under,0
74,0,No there is no cat in the image.</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the room.</s>,yes,1
74,3,This is a desk and chair setup which includes a computer desk with a computer monitor keyboard and mouse.</s>,desk,1
74,4,Yes there is a laptop on the desk.</s>,yes,1
74,5,This is a computer desk with a desktop computer a monitor a keyboard and a mouse.</s>,desktop computer,0
74,6,Yes the cat is sitting on top of the desk.</s>,yes,1
74,7,The cat is under the desk.</s>,under,0
74,0,0</s>,no,0
74,1,0</s>,bird,0
74,2,Yes there is a desk in the image.</s>,yes,1
74,3,This is a desk with a chair.</s>,chair,0
